"BRANCH_ID","PHONE_ID","NAME","FAX","DIRECTOR","CONTACT","DESCRIPTION","PUBLISHABLE","MOBILE","MOBILE_PREFIX"
3935,48060,"653263",0,0,0,"",1,,
20504,34676,"35682",0,0,0,"",0,,
20504,34677,"37077",0,0,0,"",1,,
3280,22828,"936767",0,0,0,"",0,,
17648,48061,"765883",0,0,0,"",0,,
3280,22830,"214449",1,0,0,"",0,,
6033,35474,"536707",1,0,0,"",0,,
20972,35476,"536972",0,0,0,"Приемная",1,,
6033,35475,"539369",0,0,0,"Регистратура",1,,
20972,35477,"536707",1,0,0,"",0,,
20972,35478,"536721",0,0,0,"Регистратура",1,,
7402,35479,"510394",0,0,0,"",0,,
14186,22842,"31388",0,0,0,"",1,,
16597,22855,"386500",0,0,0,"",1,,
17492,48062,"538732",0,0,0,"",0,,
20504,34678,"37891",0,0,0,"",0,,
15483,48063,"660220",0,0,0,"",0,,
28260,51123,"632594",0,0,0,"",1,,
28261,51126,"611302",0,0,0,"",0,,
28261,51127,"611303",0,0,0,"",0,,
28261,51124,"611300",0,0,0,"",1,,
12566,43949,"216702",0,0,0,"",1,,
14231,22919,"4548013",0,0,0,"",1,1,911
20504,34679,"38313",1,0,0,"",0,,
14282,22994,"4544630",0,0,0,"",1,1,911
12727,35480,"933170",0,0,0,"Регистратура",1,,
2882,23001,"776697",0,0,0,"",1,,
14287,23002,"539100",0,0,0,"",1,,
14287,23003,"539000",0,0,0,"",0,,
14288,23004,"534199",0,0,0,"",1,,
28261,51125,"611301",0,0,0,"",0,,
14290,23006,"533836",0,0,0,"",1,,
28261,51128,"611304",0,0,0,"",0,,
24832,43950,"761126",0,0,0,"",1,,
15218,41215,"616361",0,0,0,"",0,,
28261,51129,"611305",0,0,0,"",0,,
24833,43952,"4932728",0,0,0,"",1,1,911
28269,51162,"632801",0,0,0,"",1,,
24835,43954,"391714",0,0,0,"",1,,
23431,41223,"916332",0,0,0,"",1,,
29596,54160,"775667",0,0,0,"",1,0,
29596,54161,"775886",0,0,0,"",0,0,
2811,54163,"2512116",0,0,0,"",0,1,902
383,31633,"999606",0,0,0,"",0,,
660,31635,"604504",0,0,0,"",0,,
2811,54164,"1138414",0,0,0,"",0,1,952
15252,24873,"669915",0,0,0,"",1,,
15252,24874,"669914",1,0,0,"",0,,
27636,54165,"686557",0,0,0,"",0,,
667,31636,"604483",0,0,0,"",0,,
13419,24877,"616336",0,0,0,"",1,,
15256,24878,"616213",0,0,0,"",1,,
8911,54166,"642647",0,0,0,"",0,,
1512,24881,"732750",0,0,0,"",1,,
1512,24882,"732749",1,0,0,"",0,,
7891,51130,"630933",0,0,0,"",0,,
22092,45818,"386200",0,0,0,"",1,,
668,31637,"604505",1,0,0,"",0,,
8665,24886,"956677",0,0,0,"",1,,
24935,45817,"375566",0,0,0,"",0,,
15262,24888,"753730",0,0,0,"",1,,
28580,51808,"774055",0,0,0,"",1,,
25706,45843,"6111006",0,0,0,"",1,1,921
25779,46027,"310303",0,0,0,"",1,,
619,24893,"465764",0,0,0,"",0,,
15264,24894,"965993",0,0,0,"",1,,
15265,24895,"564244",0,0,0,"",1,,
15266,24896,"211562",1,0,0,"",1,,
15270,24898,"563353",1,0,0,"",1,,
2900,46028,"585580",1,0,0,"",0,,
15272,24900,"323323",0,0,0,"",1,,
8966,51791,"213797",0,0,0,"",0,,
21798,37391,"6100371",0,0,0,"",1,1,921
1471,51807,"335400",0,0,0,"",0,,
25614,51809,"352805",0,0,0,"",0,,
5443,51810,"586657",0,0,0,"Багажное отделение",1,,
26867,51811,"337180",0,0,0,"",0,,
21811,37407,"740670",0,0,0,"",1,,
6210,46029,"938953",0,0,0,"",0,,
6210,46030,"538266",0,0,0,"",0,,
26867,51812,"767180",0,0,0,"",0,,
21822,37421,"47338",0,0,0,"",1,,
21822,37422,"8682344",0,0,0,"",0,1,911
25780,46031,"971330",0,0,0,"",1,,
13812,22250,"32610",0,0,0,"",1,,
13812,22251,"70042",0,0,0,"",0,,
4215,51813,"350314",0,0,0,"",0,,
25781,46032,"921172",0,0,0,"",1,,
13815,22254,"72235",0,0,0,"",1,,
7442,51814,"538584",0,0,0,"",0,,
13817,22256,"94425",0,0,0,"",1,,
25782,46033,"992262",0,0,0,"",1,,
25782,46034,"991355",0,0,0,"",0,,
25795,46062,"630630",1,0,0,"",1,,
25641,46063,"4504409",0,0,0,"",0,1,911
25641,46064,"922277",0,0,0,"",0,,
13824,22263,"96666",0,0,0,"",1,,
24964,44200,"311037",0,0,0,"",1,,
13826,22265,"653623",0,0,0,"",1,,
21823,37423,"36390",0,0,0,"",1,,
20360,34377,"31061",0,0,0,"Регистратура",1,,
20361,34378,"32680",0,0,0,"Регистратура",1,,
24964,44201,"311038",0,0,0,"",0,,
20362,34379,"21430",0,0,0,"",1,,
20363,34380,"8608360",0,0,0,"",1,1,911
24964,44202,"311039",0,0,0,"",0,,
24686,43751,"666003",0,0,0,"",1,,
20365,34382,"777315",0,0,0,"",1,,
20365,34383,"2970949",0,0,0,"",0,1,963
9547,51164,"2544300",0,0,0,"",0,1,962
742,24299,"6177115",0,0,0,"",0,1,921
7180,44199,"0552111",0,0,0,"",1,1,952
1724,33520,"631345",0,0,0,"",1,,
14933,24302,"354032",0,0,0,"",1,,
14935,24303,"645904",0,0,0,"",1,,
550,44203,"669071",0,0,0,"",1,,
14937,24306,"646465",0,0,0,"",1,,
19907,33521,"534693",0,0,0,"",1,,
23401,51163,"530777",0,0,0,"",0,,
550,44204,"669074",0,0,0,"",0,,
10773,44257,"8683335",0,0,0,"",0,1,911
4865,51165,"646803",0,0,0,"",0,,
24967,44210,"389727",0,0,0,"",1,1,4012
1177,51166,"341924",0,0,0,"",0,,
20471,34586,"8612308",0,0,0,"",1,1,911
4200,51167,"681305",0,0,0,"",0,,
3871,44258,"957659",0,0,0,"",1,,
15587,44252,"376270",0,0,0,"",1,,
18636,51168,"4708479",0,0,0,"",0,1,911
20005,33670,"92801",0,0,0,"",1,0,
14943,24323,"452513",0,0,0,"",1,,
3421,51169,"699131",1,0,0,"",1,,
6915,48066,"4639864",0,0,0,"",0,1,911
12567,24332,"702834",1,0,0,"",0,,
15483,48064,"660235",0,0,0,"",0,,
20007,33673,"22336",0,0,0,"",1,,
10948,24336,"702727",0,0,0,"",0,,
17160,48065,"376058",0,0,0,"",1,,
22319,48067,"351662",0,0,0,"",0,,
1386,48068,"648391",0,0,0,"",0,,
9474,24341,"8556189",0,0,0,"",0,1,911
14956,24345,"515111",0,0,0,"",1,,
14956,24346,"515888",0,0,0,"",0,,
14956,24347,"515717",1,0,0,"",0,,
4590,24239,"960717",0,0,0,"",1,,
8651,24240,"728806",0,0,0,"",1,,
14960,24357,"984694",1,0,0,"",1,,
14960,24358,"984695",1,0,0,"",0,,
10534,24361,"760611",0,0,0,"",1,,
14963,24363,"337956",0,0,0,"",1,,
14833,24365,"8509321",0,0,0,"",0,1,911
6351,24366,"646680",1,0,0,"",0,,
14965,24368,"751010",0,0,0,"",1,,
14967,24371,"721718",0,0,0,"",1,,
14968,24373,"2155555",0,0,0,"",1,1,906
7334,24374,"775822",0,0,0,"",0,,
7334,24375,"775811",0,0,0,"",0,,
2687,48069,"988138",0,0,0,"",0,,
2245,48070,"2171604",0,0,0,"",0,1,906
26166,48071,"986908",0,0,0,"",0,,
14971,24380,"763835",0,0,0,"",1,,
14971,24381,"4508428",0,0,0,"",0,1,911
14973,24383,"721715",0,0,0,"",1,,
22242,48072,"306528",0,0,0,"",0,,
14976,24388,"631740",0,0,0,"",1,,
14977,24389,"306575",0,0,0,"",1,,
17945,24392,"687790",0,0,0,"",1,,
1930,41879,"611699",1,0,0,"",1,,
1930,41880,"753186",0,0,0,"",0,,
14982,24395,"750057",0,0,0,"",1,,
29722,54505,"386869",0,0,0,"",1,,
29723,54506,"507940",0,0,0,"",1,,
7813,24399,"539153",1,0,0,"",0,,
14986,24400,"598004",0,0,0,"",1,,
1930,41881,"0722497",0,0,0,"",0,1,911
26328,47260,"930072",0,0,0,"",1,,
20009,33676,"32968",0,0,0,"",1,,
17014,41891,"997805",0,0,0,"Юридический отдел, тел.",0,,
17014,41892,"997825",0,0,0,"Операционный отдел, тел.",0,,
22503,47261,"777771",0,0,0,"",0,,
26329,47262,"537129",0,0,0,"",1,,
29723,54507,"3515001",0,0,0,"",0,1,967
25626,54508,"2382149",0,0,0,"",1,1,906
16526,54509,"775553",0,0,0,"",0,,
218,23953,"533055",0,0,0,"",0,,
218,23954,"771137",0,0,0,"",0,,
218,23955,"533943",0,0,0,"",0,,
14773,23956,"777145",0,0,0,"",1,,
17014,41894,"997816",0,0,0,"",0,,
14774,23958,"992523",0,0,0,"",1,,
14774,23959,"751195",0,0,0,"",0,,
1175,23960,"722027",0,0,0,"",1,,
26329,47263,"4559585",0,0,0,"",1,1,981
16526,54510,"388355",0,0,0,"",0,,
17014,41895,"997865",0,0,0,"Отдел по работе с физическими лицами, тел.",0,,
14776,23964,"4530727",0,0,0,"",1,1,911
3155,23976,"987220",0,0,0,"",0,,
7901,41896,"350601",0,0,0,"",0,,
7901,41897,"357708",1,0,0,"",0,,
23156,47265,"573803",0,0,0,"",1,,
23156,47266,"573846",1,0,0,"",0,,
26331,47267,"901339",0,0,0,"",1,,
26332,47268,"900139",0,0,0,"",1,,
29724,54511,"644507",0,0,0,"",1,,
20011,33680,"539913",0,0,0,"",1,1,4012
20034,47979,"538381",0,0,0,"",0,,
14788,23994,"951160",1,0,0,"",1,,
26340,47291,"631115",0,0,0,"",1,,
1710,24001,"951320",0,0,0,"",1,,
14845,24115,"758787",0,0,0,"",1,,
17706,29494,"532500",0,0,0,"",1,,
23651,41709,"955100",0,0,0,"",0,,
27255,49463,"8657360",0,0,0,"",1,1,911
27400,49674,"1007100",0,0,0,"",1,1,800
27446,49741,"577333",0,0,0,"",1,,
23652,41710,"752514",0,0,0,"",1,,
26341,47292,"560101",0,0,0,"",1,,
3660,24123,"631255",0,0,0,"",0,,
14850,24125,"984644",0,0,0,"Приемная",1,,
17705,29493,"778918",0,0,0,"",1,,
14852,24127,"519046",0,0,0,"",1,,
14852,24128,"519047",1,0,0,"",0,,
2246,24130,"767755",0,0,0,"",1,,
11501,24131,"329933",0,0,0,"",0,,
14871,24175,"991180",1,0,0,"",0,,
23652,41711,"955100",0,0,0,"",0,,
14871,24177,"304461",0,0,0,"",0,,
6422,24179,"377498",0,0,0,"",1,,
6422,24180,"377490",0,0,0,"",0,,
6422,24181,"982134",1,0,0,"",0,,
14872,24183,"4730247",0,0,0,"",1,1,911
27644,50064,"3536296",0,0,0,"",1,1,967
27645,50065,"931301",0,0,0,"",1,,
27646,50066,"652821",0,0,0,"",1,,
27647,50067,"559945",0,0,0,"",1,,
17494,43509,"599537",0,0,0,"Отдел регулирования и контроля цен и тарифов теплоснабжения и электроснабжения",1,,
14882,24206,"778329",0,0,0,"",1,,
17494,43510,"599521",0,0,0,"Отдел регулирования и контроля цен и тарифов на водоснабжение, водоотведение и утилизацию ТБО",1,,
27650,50069,"953310",0,0,0,"",1,,
27651,50070,"648564",0,0,0,"",1,,
7715,29520,"776675",0,0,0,"",0,,
4202,24217,"951348",1,0,0,"",0,,
14958,24352,"741100",0,0,0,"",1,1,4012
26881,48708,"916190",0,0,0,"",1,,
14989,24403,"741424",0,0,0,"",1,1,4012
17575,48709,"337560",0,0,0,"",0,,
18573,32307,"669190",0,0,0,"",1,,
17029,48766,"7758768",0,0,0,"",0,1,909
15026,24458,"930492",0,0,0,"",1,,
19246,32308,"2628445",0,0,0,"",1,1,962
15028,24460,"662451",1,0,0,"",1,,
15029,24463,"662451",1,0,0,"",1,,
17029,48767,"0718659",0,0,0,"",0,1,911
16486,48768,"581408",0,0,0,"Бухгалтерия",0,,
26914,48769,"513039",0,0,0,"",1,,
19251,32318,"693119",0,0,0,"",1,,
26915,48770,"2340733",0,0,0,"",1,1,906
2339,48771,"4721010",0,0,0,"",0,1,911
17029,48765,"7769466",0,0,0,"",0,1,909
7390,48772,"777088",0,0,0,"",0,,
1241,24491,"469711",1,0,0,"",1,,
3842,24492,"532435",1,0,0,"",1,,
3842,24493,"531845",0,0,0,"",0,,
3842,24494,"532952",0,0,0,"",0,,
9940,24495,"533651",1,0,0,"",0,,
4388,24496,"755591",0,0,0,"",1,,
4388,24497,"357027",1,0,0,"",0,,
7390,48773,"719043",0,0,0,"",0,,
26916,48774,"571807",0,0,0,"",1,,
16592,24513,"772088",0,0,0,"",0,,
16592,24514,"771222",0,0,0,"",0,,
23496,48775,"760366",0,0,0,"",0,,
19252,32322,"337781",0,0,0,"",1,,
4436,24522,"991881",0,0,0,"",0,,
14987,24401,"703032",0,0,0,"",1,,
15060,24530,"719306",1,0,0,"",0,,
6986,41358,"4647673",0,0,0,"",0,1,981
15067,24544,"2392966",0,0,0,"",1,1,906
15068,24545,"7854504",0,0,0,"",1,1,909
29725,54512,"670118",0,0,0,"",1,,
22202,38422,"951950",0,0,0,"",1,,
23382,48074,"770388",0,0,0,"",0,,
11377,48075,"630770",0,0,0,"",0,,
29727,54513,"7377402",0,0,0,"",1,1,963
23523,41399,"600555",0,0,0,"",1,,
23523,41400,"600556",1,0,0,"",0,,
15078,24561,"755377",0,0,0,"",1,,
7107,48077,"668171",0,0,0,"",0,,
7175,48078,"468686",0,0,0,"",0,,
17036,41546,"555999",1,0,0,"",1,,
23560,41547,"980586",1,0,0,"",1,,
10535,24570,"356570",0,0,0,"",1,,
1153,24571,"771010",0,0,0,"",1,,
8510,24572,"732180",0,0,0,"",0,,
3103,48079,"920091",0,0,0,"Приемная",1,,
10592,24576,"777530",0,0,0,"",0,,
15091,24594,"337775",0,0,0,"",1,,
29728,54514,"7377403",0,0,0,"",1,1,963
29729,54515,"7377404",0,0,0,"",1,1,963
15965,48081,"771722",0,0,0,"",0,,
26714,48082,"306515",0,0,0,"",1,,
23562,41551,"536039",0,0,0,"",1,,
29730,54516,"7377405",0,0,0,"",1,1,963
15098,24601,"926868",0,0,0,"",1,,
26715,48083,"306579",0,0,0,"",1,,
26716,48084,"669077",0,0,0,"",1,,
29731,54517,"7377406",0,0,0,"",1,1,963
15103,24608,"733645",0,0,0,"",1,,
1338,48085,"963071",0,0,0,"",0,,
14791,24005,"375406",0,0,0,"",1,0,
14793,24007,"37580",0,0,0,"",1,,
10632,24012,"702931",1,0,0,"",0,,
6964,41563,"399666",0,0,0,"",1,,
16851,43955,"524062",0,0,0,"",1,,
14795,24015,"398476",0,0,0,"",1,,
24836,43956,"779366",0,0,0,"",1,,
28549,51724,"33035",0,0,0,"",1,,
14798,24019,"754985",0,0,0,"",1,1,4012
14798,24020,"4615289",0,0,0,"",0,1,911
24836,43957,"3459455",0,0,0,"",0,1,900
26333,47269,"900139",0,0,0,"",0,,
24837,43959,"760613",0,0,0,"",1,,
24837,43960,"390292",0,0,0,"",0,,
24838,43961,"389608",0,0,0,"",1,,
28550,51725,"35686",0,0,0,"",1,,
24839,43962,"451608",0,0,0,"",1,,
26333,47270,"901339",1,0,0,"",1,,
1927,24041,"324111",0,0,0,"",1,,
28551,51726,"317172",0,0,0,"",1,,
15388,47272,"757296",0,0,0,"",1,,
28547,51722,"716664",0,0,0,"",0,,
14808,24048,"937902",0,0,0,"",1,,
7756,24218,"791166",0,0,0,"",0,,
7756,24219,"791133",0,0,0,"",0,,
15388,47273,"648602",0,0,0,"",1,,
26335,47274,"313030",0,0,0,"",1,,
22856,51727,"531813",0,0,0,"",1,,
28552,51728,"341095",0,0,0,"",1,,
26181,51729,"756566",0,0,0,"",0,,
28553,51730,"660132",0,0,0,"",1,,
25848,51731,"757604",0,0,0,"",1,,
10407,24230,"630930",1,0,0,"",0,,
11080,24250,"212207",0,0,0,"",1,,
16391,51732,"4640771",0,0,0,"",0,1,900
28548,51723,"9818292",0,0,0,"",1,1,909
14903,24254,"373128",0,0,0,"",1,,
24841,43967,"969024",0,0,0,"",1,,
15104,24610,"462627",0,0,0,"",1,,
18647,51776,"566934",0,0,0,"",1,,
15106,24612,"576757",0,0,0,"Автосалон",1,,
2832,24617,"565570",0,0,0,"",1,,
27651,50071,"758081",0,0,0,"",0,,
15144,24670,"757797",0,0,0,"",1,,
27657,50076,"555520",0,0,0,"",1,,
8329,24673,"4608717",0,0,0,"",0,1,911
15145,24674,"508989",0,0,0,"",1,,
27654,50073,"333343",0,0,0,"",1,,
27655,50074,"520434",0,0,0,"",1,,
27656,50075,"4703867",0,0,0,"",1,1,911
8478,24707,"2429801",0,0,0,"",1,1,905
137,24523,"702680",0,0,0,"",1,,
27657,50077,"666620",0,0,0,"",0,,
10444,24761,"2695209",0,0,0,"",1,1,962
15188,24763,"767145",0,0,0,"",1,,
4411,50078,"453494",0,0,0,"",0,,
24535,43515,"717527",0,0,0,"Отдел по надзору №1",1,,
27658,50079,"966449",0,0,0,"",1,,
27659,50080,"0074947",0,0,0,"",1,1,921
27660,50081,"7976027",0,0,0,"",1,1,952
8055,24770,"2330044",0,0,0,"",0,1,906
15191,24771,"39045",0,0,0,"",1,,
15191,24772,"39053",1,0,0,"",0,,
15192,24773,"39045",0,0,0,"",1,,
15192,24774,"39053",1,0,0,"",0,,
15193,24775,"2171292",0,0,0,"",1,1,906
15194,24776,"4552556",0,0,0,"",1,1,911
15194,24777,"7918127",0,0,0,"",0,1,909
24535,43514,"717620",0,0,0,"",1,,
7421,24780,"2337152",0,0,0,"",0,1,906
24535,43516,"717533",0,0,0,"Отдел по надзору №2",1,,
21436,43519,"530410",1,0,0,"Отдел контроля за эксплуатацией жилищного фонда",1,,
21436,43520,"531656",1,0,0,"Информационно-экономический отдел",1,,
7040,24785,"508086",0,0,0,"",1,,
10860,31850,"595024",0,0,0,"",0,,
29697,54467,"964302",0,0,0,"",1,,
563,24813,"757972",0,0,0,"",1,,
563,24814,"385595",0,0,0,"",0,,
5941,42238,"35331",0,0,0,"Председатель избирательной комиссии",1,,
29698,54468,"965440",0,0,0,"",1,,
23861,42241,"37498",0,0,0,"Комиссия по делам несовершеннолетних",1,,
7233,31852,"566882",0,0,0,"",0,,
15060,51792,"719360",0,0,0,"",0,,
2224,31853,"955940",0,0,0,"",0,,
7656,24838,"999898",0,0,0,"",1,,
15224,24839,"509031",0,0,0,"",1,,
445,24911,"563666",0,0,0,"",0,,
23863,42243,"35529",0,0,0,"Приемная",1,,
15139,24665,"910200",0,0,0,"",1,,
15140,24666,"2157391",0,0,0,"",1,1,906
6978,51794,"716706",0,0,0,"",0,,
29699,54470,"301044",0,0,0,"",1,,
29700,54471,"302412",0,0,0,"",1,,
29701,54472,"730093",0,0,0,"",1,,
18798,31600,"751021",0,0,0,"",1,,
23863,42244,"35228",0,0,0,"Глава администрации",1,,
18799,31603,"514552",0,0,0,"",1,0,
18806,31614,"976091",0,0,0,"",1,,
4756,31615,"976059",0,0,0,"",0,,
2317,24702,"763546",0,0,0,"",0,,
445,24913,"564288",0,0,0,"",0,,
23864,42247,"23722",0,0,0,"Глава",1,,
23865,42248,"24334",0,0,0,"",1,,
21253,36193,"555001",0,0,0,"",1,,
21254,36194,"31375",0,0,0,"",1,,
24687,51793,"792277",0,0,0,"",1,,
9012,51797,"358505",0,0,0,"",0,,
14795,51798,"768476",0,0,0,"",0,,
92,51799,"350272",0,0,0,"",0,,
23866,42249,"23344",0,0,0,"",1,,
29702,54473,"644809",0,0,0,"",1,,
18062,36344,"602192",1,0,0,"",1,,
29703,54474,"643211",0,0,0,"",1,,
29704,54475,"302471",0,0,0,"",1,,
27230,49426,"900537",0,0,0,"",1,,
27232,49428,"521533",0,0,0,"",1,,
27233,49429,"1171036",0,0,0,"",0,1,952
27230,49427,"4673832",0,0,0,"",0,1,911
1045,24936,"350256",1,0,0,"",1,,
1045,24937,"335740",0,0,0,"",0,,
14670,31623,"755515",0,0,0,"",0,,
3249,24941,"939496",0,0,0,"",1,,
9713,27176,"969005",0,0,0,"",0,,
27233,49430,"2617004",0,0,0,"",0,1,921
27234,49431,"507322",0,0,0,"",1,,
27234,49432,"7803000",0,0,0,"",0,1,909
27235,49433,"520634",0,0,0,"",1,,
14811,24055,"641751",0,0,0,"",1,,
14812,24056,"700414",0,0,0,"",1,,
14814,24058,"33514",0,0,0,"",1,,
14813,24058,"33514",0,0,0,"",1,,
27235,49434,"520643",0,0,0,"",0,,
14815,24060,"31831",0,0,0,"",1,,
14816,24061,"32737",0,0,0,"",1,,
14817,24062,"21736",0,0,0,"",1,,
14818,24063,"32603",0,0,0,"",1,,
27236,49435,"307047",0,0,0,"",1,,
27236,49436,"8503461",0,0,0,"",0,1,911
14821,24067,"601806",0,0,0,"",0,,
3844,24069,"650313",0,0,0,"",0,,
3844,24070,"650188",1,0,0,"",0,,
21669,37134,"599399",0,0,0,"",1,,
27237,49437,"704354",0,0,0,"",1,,
27237,49438,"0725062",0,0,0,"Максим",0,1,911
27237,49439,"2375749",0,0,0,"Игорь",0,1,906
27238,49440,"4590133",0,0,0,"",1,1,911
14829,24083,"33231",0,0,0,"",1,,
14829,24084,"7103014",0,0,0,"",0,1,921
14837,24096,"8510980",0,0,0,"",1,1,911
14837,24097,"4542485",0,0,0,"",0,1,911
24842,43968,"390166",0,0,0,"",1,,
24842,43969,"4590166",0,0,0,"",0,1,911
27193,49365,"697125",0,0,0,"",1,,
14842,24111,"4642457",0,0,0,"",0,1,911
17655,50120,"776868",0,0,0,"",0,,
1291,42320,"651146",0,0,0,"",1,,
23904,42322,"656452",0,0,0,"",1,,
10447,50121,"935154",0,0,0,"",0,,
21936,53315,"35052",0,0,0,"",0,,
27685,50122,"768903",0,0,0,"",1,,
20367,34385,"35674",0,0,0,"",1,,
20368,34386,"32270",0,0,0,"",1,,
15217,24823,"22831",0,0,0,"",1,,
15218,24824,"716626",0,0,0,"",0,,
15219,24825,"716099",0,0,0,"",1,,
24846,43976,"668301",0,0,0,"",1,,
13170,34387,"32270",0,0,0,"Детская регистратура",1,,
20369,34388,"34616",0,0,0,"Регистратура",1,,
21936,53350,"36094",0,0,0,"",0,,
24847,43978,"668228",0,0,0,"",1,,
21224,50123,"687572",0,0,0,"",0,,
21936,53351,"36096",0,0,0,"",0,,
13205,34389,"32492",0,0,0,"Регистратура",1,,
23906,42325,"901547",0,0,0,"",1,1,4012
15230,24845,"668145",0,0,0,"",1,,
21939,53352,"36052",0,0,0,"Помощник главы",1,,
27687,50125,"336060",0,0,0,"",1,,
21939,53353,"36011",0,0,0,"Отдел по организации деятельности аппарата",1,,
15234,24850,"616289",0,0,0,"",1,,
20370,34390,"31658",0,0,0,"",1,,
2138,24946,"350305",1,0,0,"",1,,
23907,42326,"968163",0,0,0,"",1,,
2138,24947,"390147",0,0,0,"",0,,
23921,42342,"22597",0,0,0,"",1,,
21939,53354,"36065",0,0,0,"",0,,
14328,54188,"559995",0,0,0,"",0,,
18184,30448,"2449357",0,0,0,"",1,1,905
8785,30449,"631040",0,0,0,"",1,,
27661,50082,"934101",0,0,0,"",1,,
27661,50083,"2178409",0,0,0,"",0,1,906
18224,30514,"772782",0,0,0,"",1,,
3132,24971,"574009",1,0,0,"",1,,
3132,24972,"2301467",0,0,0,"",0,1,906
1194,24973,"574008",0,0,0,"",0,,
445,24912,"564211",0,0,0,"",0,,
21892,37545,"22773",0,0,0,"Бухгалтерия",0,,
21894,37548,"34243",0,0,0,"",1,,
12788,24976,"533725",0,0,0,"",0,,
21896,37550,"33338",0,0,0,"",1,,
17012,54442,"717510",0,0,0,"",0,,
21897,37551,"33730",0,0,0,"",1,,
21898,37552,"33810",0,0,0,"",1,,
15296,24991,"32866",0,0,0,"",1,,
17012,54443,"717512",0,0,0,"",0,,
17012,54444,"538788",0,0,0,"",0,,
21899,37553,"33225",0,0,0,"",1,,
15297,24992,"32829",0,0,0,"",1,,
17012,54445,"717547",0,0,0,"Отдел административный",1,,
27662,50084,"920052",0,0,0,"",1,,
27662,50085,"4624446",0,0,0,"",0,1,911
27663,50086,"8595579",0,0,0,"",1,1,911
17012,54446,"717540",0,0,0,"Отдел сводных статистических работ",1,,
17012,54447,"717558",1,0,0,"Отдел маркетинга",1,,
17012,54448,"717542",0,0,0,"Отдел населения и здравоохранения",1,,
27664,50087,"770678",0,0,0,"",1,,
15303,25007,"935109",1,0,0,"",0,,
27664,50088,"918171",0,0,0,"",0,,
27665,50089,"214903",0,0,0,"",1,,
15322,25058,"771310",0,0,0,"",1,,
17012,54449,"717541",0,0,0,"Отдел статистики предприятий",1,,
17012,54450,"717551",0,0,0,"",0,,
17012,54451,"536650",1,0,0,"",0,,
17012,54452,"536406",1,0,0,"",0,,
27666,50090,"6176928",0,0,0,"",1,1,921
25716,45895,"385273",0,0,0,"",1,,
25717,45896,"762410",0,0,0,"",1,,
7415,25069,"600935",0,0,0,"",0,,
15664,54004,"563860",0,0,0,"Отдел по вопросам трудовой миграции, беженцев и вынужденных переселенцев",1,,
29541,54002,"563802",0,0,0,"Отдел по вопросам гражданства",1,,
29541,54003,"563731",0,0,0,"Отдел оформления заграничных паспортов",1,,
15664,54005,"563883",0,0,0,"Отдел по работе с соотечественниками",1,,
15331,25075,"977797",0,0,0,"",1,,
15331,25076,"977566",0,0,0,"",0,,
15333,25078,"373750",0,0,0,"",1,,
8995,24966,"982061",0,0,0,"",1,,
15332,25077,"991221",0,0,0,"",1,,
1465,30040,"523294",0,0,0,"",1,,
2830,30052,"756929",0,0,0,"",0,,
29542,54006,"563837",0,0,0,"",1,,
29543,54007,"563887",0,0,0,"",1,,
11228,25084,"2344632",0,0,0,"",0,1,906
11228,25085,"2390356",0,0,0,"",0,1,906
25719,45898,"520588",0,0,0,"",1,1,4012
15338,25089,"597268",0,0,0,"",1,0,
18003,30053,"391028",0,0,0,"",1,,
18004,30055,"767603",0,0,0,"",0,,
18005,30056,"767660",0,0,0,"",0,,
1049,25117,"960900",0,0,0,"",0,0,
9587,25118,"538888",0,0,0,"",1,,
12607,45899,"791272",0,0,0,"Аренда офисных помещений",0,,
15354,25122,"2988556",0,0,0,"",1,1,963
15355,25123,"215252",0,0,0,"",1,,
15356,25124,"590048",0,0,0,"",1,,
15357,25125,"755655",0,0,0,"",1,,
15359,25128,"733476",0,0,0,"",1,,
9229,25130,"987172",0,0,0,"",1,,
15361,25131,"580164",1,0,0,"",1,,
15361,25132,"8680702",0,0,0,"",0,1,911
15362,25133,"306505",0,0,0,"",1,,
15362,25134,"306501",1,0,0,"",0,,
25720,45900,"520400",0,0,0,"",1,,
8621,25136,"987017",0,0,0,"",1,,
28783,52468,"30040",0,0,0,"Управление делами администрации",1,,
2946,41443,"732119",0,0,0,"",0,,
28783,52469,"30041",0,0,0,"Правовой отдел",1,,
15366,25143,"706250",1,0,0,"",1,,
19310,32409,"4799696",0,0,0,"",1,1,911
12870,32592,"631215",0,0,0,"",1,,
1257,32593,"356640",0,0,0,"",0,,
1303,20577,"733833",0,0,0,"",1,,
1716,41448,"656400",0,0,0,"",0,,
11771,32803,"32262",0,0,0,"",0,,
12732,20599,"631111",0,0,0,"",1,,
12732,20600,"630333",1,0,0,"",0,,
12732,20601,"687399",1,0,0,"",0,,
11182,20610,"219782",0,0,0,"",1,,
11182,20611,"760574",0,0,0,"",0,,
1716,41446,"656684",0,0,0,"",1,,
1716,41447,"632229",0,0,0,"",0,,
11772,32804,"30600",0,0,0,"",1,,
248,20664,"534400",0,0,0,"",1,,
248,20665,"770088",0,0,0,"",0,,
11647,20706,"686411",0,0,0,"",1,,
12796,20707,"772056",0,0,0,"",1,,
12797,20708,"760097",0,0,0,"",1,,
28783,52471,"32550",0,0,0,"",0,,
12800,20711,"660157",0,0,0,"",1,,
11774,32805,"20473",0,0,0,"",0,,
28783,52472,"30039",0,0,0,"Отдел конкурсных процедур",1,,
