"CONTRACT_ID","ORG_ID","CONTRACT_NAME","CONTRACT_CODE","TRANSACTION_DATE","CONTRACT_AMOUNT","PAYED_AMOUNT","DEBIT","STATUS_ID","PAY_DATE","SUGGEST_PAY_DATE"
342,3335,"218","218-ГТС-2008",29.08.07,3500,3500,0,1003,,""
346,3359,"713","713-ГТС-2008",20.07.07,20000,0,-20000,1003,,""
2710,1981,"490","490-ГТС-2011",01.12.10,13500,0,-13500,1003,,""
386,484,"737","737-ГТС-2008",02.10.07,7000,0,-7000,1003,,""
409,3675,"241","241-ГТС-2008",16.10.07,15000,0,-15000,1003,,""
411,3677,"242","242-ГТС-2008",16.10.07,7000,0,-7000,1003,,""
3287,1067,"134/1","134/1-ГТС-2013",14.08.12,11000,0,-11000,1003,,""
506,421,"480","480-ГТС-2008",02.11.07,3500,0,-3500,1003,,""
3286,1066,"134","134-ГТС-2013",14.08.12,11000,0,-11000,1003,,""
572,6566,"544","544-ГТС-2008",07.11.07,10000,0,-10000,1003,,""
3928,22511,"358","358-ГТС-2014",11.11.13,8100,0,-8100,1003,,""
3668,12716,"457","457-ГТС-2014",31.05.13,8000,0,-8000,1003,,""
3667,20234,"487","487-ГТС-2014",31.05.13,4000,0,-4000,1003,,""
687,6703,"251","251-ГТС-2008",14.11.07,7500,0,-7500,1003,,""
699,6964,"258","258-ГТС-2008",23.11.07,18000,0,-18000,1003,,""
723,3469,"735","735-ГТС-2008",18.09.07,13800,0,-13800,1003,,""
3289,10376,"105","105-ГТС-2013",19.04.12,48750,0,-48750,1003,,""
393,1182,"739","739-ГТС-2008",10.10.07,3500,0,-3500,1003,,""
478,1035,"247","247-ГТС-2008",26.10.07,3500,0,-3500,1003,,""
2222,3807,"410","410-ГТС-2011",14.04.10,8000,0,-8000,1003,,""
508,390,"450","450-ГТС-2008",30.08.07,3000,0,-3000,1003,,""
3290,259,"112","112-ГТС-2013",17.05.12,19550,0,-19550,1003,,""
3929,22015,"362","362-ГТС-2014",08.11.13,7200,0,-7200,1003,,""
544,4456,"534","534-ГТС-2008",16.10.07,7000,0,-7000,1003,,""
548,5805,"535/1","535/1-ГТС-2008",17.10.07,,0,,1003,,""
72,923,"116","116-ГТС-2008",19.06.07,3500,0,-3500,1003,,""
75,1092,"202","202-ГТС-2008",27.04.07,30000,0,-30000,1003,,""
91,1108,"717/1","717/1-ГТС-2008",04.07.07,0,0,0,1003,,""
108,1129,"422","422-ГТС-2008",18.06.07,3500,3500,0,1003,,""
111,1131,"428","428-ГТС-2008",04.07.07,7000,0,-7000,1003,,""
117,1138,"206","206-ГТС-2008",26.03.07,15000,0,-15000,1003,,""
119,1067,"208","208-ГТС-2008",05.06.07,3500,3500,0,1003,,""
149,335,"437","437-ГТС-2008",30.07.07,5000,0,-5000,1003,,""
3575,4958,"473","473-ГТС-2013",03.10.12,23000,0,-23000,1003,,""
3576,11961,"462","462-ГТС-2013",14.11.12,12800,0,-12800,1003,,""
1172,1427,"733","733-ГТС-2009",01.07.08,3825,0,-3825,1003,,""
1198,1705,"351","351-ГТС-2009",10.07.08,4500,0,-4500,1003,,""
3577,22047,"440/1","440/1-ГТС-2013",10.07.12,0,0,0,1003,,""
201,1789,"223","223-ГТС-2008",31.07.07,3500,0,-3500,1003,,""
216,100,"128","128-ГТС-2008",08.08.07,3500,0,-3500,1003,,""
2224,6741,"413","413-ГТС-2011",21.04.10,4250,0,-4250,1003,,""
254,2047,"225","225-ГТС-2008",16.08.07,3500,3500,0,1003,,""
787,2638,"603","603-ГТС-2009",22.02.08,0,0,0,1003,,""
3578,7902,"719","719-ГТС-2013",24.10.12,5000,0,-5000,1003,,""
861,8310,"421","421-ГТС-2009",31.03.08,22800,0,-22800,1003,,""
913,6562,"503/1","503/1-ГТС-2009",06.03.08,0,0,0,1003,,""
969,1277,"501","501-ГТС-2009",19.02.08,18000,0,-18000,1003,,""
1021,1964,"624","624-ГТС-2009",13.05.08,3825,0,-3825,1003,,""
1041,3326,"220","220-ГТС-2009",21.05.08,7650,0,-7650,1003,,""
1073,1907,"315","315-ГТС-2009",27.03.08,12750,0,-12750,1003,,""
1132,463,"623","623-ГТС-2009",19.06.08,10200,0,-10200,1003,,""
1136,1546,"626","626-ГТС-2009",30.06.08,18000,0,-18000,1003,,""
1216,285,"461","461-ГТС-2009",21.07.08,16200,0,-16200,1003,,""
745,670,"411","411-ГТС-2009",04.03.08,10200,0,-10200,1003,,""
753,1506,"Расторжение/415","Расторжение/415-ГТС-2009",19.03.08,15300,0,-15300,1003,,""
755,402,"417","417-ГТС-2009",21.03.08,4500,0,-4500,1003,,""
765,1213,"104","104-ГТС-2009",21.02.08,15300,0,-15300,1003,,""
767,9579,"105","105-ГТС-2009",27.02.08,12000,0,-12000,1003,,""
779,1082,"112","112-ГТС-2009",18.03.08,55250,0,-55250,1003,,""
803,1898,"308","308-ГТС-2009",24.03.08,10200,0,-10200,1003,,""
811,440,"115","115-ГТС-2009",25.03.08,18700,0,-18700,1003,,""
845,1366,"701","701-ГТС-2009",18.02.08,55250,0,-55250,1003,,""
901,1480,"508","508-ГТС-2009",01.04.08,30000,0,-30000,1003,,""
3625,22065,"0","0-ГТС-2013",23.11.12,0,0,0,1003,,""
977,1076,"512","512-ГТС-2009",25.04.08,12750,0,-12750,1003,,""
1001,1212,"318","318-ГТС-2009",03.04.08,7650,0,-7650,1003,,""
3624,22064,"0","0-ГТС-2013",23.11.12,0,0,0,1003,,""
1049,3066,"215","215-ГТС-2009",21.04.08,3825,0,-3825,1003,,""
1083,6742,"712/1","712/1-ГТС-2009",25.03.08,,0,,1003,,""
1236,2827,"153","153-ГТС-2009",28.07.08,3825,0,-3825,1003,,""
151,1340,"602","602-ГТС-2008",26.04.07,7000,0,-7000,1003,,""
158,1348,"608","608-ГТС-2008",29.05.07,15000,0,-15000,1003,,""
161,1350,"612","612-ГТС-2008",11.07.07,7000,7000,0,1003,,""
162,1351,"611","611-ГТС-2008",22.06.07,18500,0,-18500,1003,,""
129,1212,"123","123-ГТС-2008",20.07.07,7000,0,-7000,1003,,""
138,677,"434","434-ГТС-2008",25.07.07,7000,0,-7000,1003,,""
146,1011,"508","508-ГТС-2008",06.06.07,10000,,,1003,,""
148,858,"510","510-ГТС-2008",13.06.07,7000,7000,0,1003,,""
181,1506,"441","441-ГТС-2008",03.08.07,15000,0,-15000,1003,,""
3626,14905,"111 Б","111 Б-ГТС-2013",28.07.12,0,0,0,1003,,""
243,1939,"624","624-ГТС-2008",06.09.07,7000,0,-7000,1003,,""
454,3639,"244","244-ГТС-2008",25.10.07,3500,0,-3500,1003,,""
580,2455,"252","252-ГТС-2008",15.11.07,3500,0,-3500,1003,,""
630,6654,"519/а","519/а-ГТС-2008",09.11.07,0,0,0,1003,,""
294,383,"456/2","456/2-ГТС-2008",25.09.07,3500,0,-3500,1003,,""
320,2961,"619","619-ГТС-2008",20.08.07,4500,0,-4500,1003,,""
332,3328,"235","235-ГТС-2008",01.10.07,3500,0,-3500,1003,,""
1276,1369,"167","167-ГТС-2009",11.08.08,4500,0,-4500,1003,,""
1296,10969,"642","642-ГТС-2009",31.07.08,9000,0,-9000,1003,,""
1298,7909,"644","644-ГТС-2009",31.07.08,7000,0,-7000,1003,,""
1330,10976,"541","541-ГТС-2009",11.08.08,16200,0,-16200,1003,,""
1344,4763,"543/1","543/1-ГТС-2009",11.08.08,,0,,1003,,""
1348,1960,"543/2","543/2-ГТС-2009",11.08.08,10000,0,-10000,1003,,""
1374,438,"480","480-ГТС-2009",01.09.08,3825,0,-3825,1003,,""
1462,7503,"251","251-ГТС-2009",19.08.08,4500,0,-4500,1003,,""
1472,270,"481","481-ГТС-2009",02.09.08,4500,0,-4500,1003,,""
1558,8857,"561","561-ГТС-2009",02.10.08,4500,0,-4500,1003,,""
1576,6581,"668","668-ГТС-2009",10.10.08,3850,0,-3850,1003,,""
1590,2629,"385","385-ГТС-2009",15.10.08,0,0,0,1003,,""
1604,9250,"519","519-ГТС-2009",16.09.08,7650,0,-7650,1003,,""
705,2205,"485","485-ГТС-2008",28.11.07,20000,0,-20000,1003,,""
350,3019,"614","614-ГТС-2009",11.04.08,12000,0,-12000,1003,,""
358,2149,"463","463-ГТС-2008",09.10.07,11400,0,-11400,1003,,""
1262,6594,"350","350-ГТС-2009",06.08.08,3825,0,-3825,1003,,""
1264,3469,"161","161-ГТС-2009",31.07.08,15300,0,-15300,1003,,""
1470,7630,"648","648-ГТС-2009",21.08.08,7650,0,-7650,1003,,""
263,2553,"143","143-ГТС-2008",13.09.07,4500,0,-4500,1003,,""
268,2580,"627","627-ГТС-2008",19.09.07,11000,11000,0,1003,,""
429,287,"420","420-ГТС-2008",19.09.07,11000,0,-11000,1003,,""
709,7377,"649","649-ГТС-2008",22.11.07,15000,0,-15000,1003,,""
711,7630,"650","650-ГТС-2008",29.11.07,3850,0,-3850,1003,,""
721,8786,"550/2","550/2-ГТС-2008",29.11.07,,0,,1003,,""
296,729,"458","458-ГТС-2008",27.10.07,3500,0,-3500,1003,,""
316,3019,"636","636-ГТС-2008",01.10.07,10000,0,-10000,1003,,""
334,3065,"231","231-ГТС-2008",27.09.07,3500,0,-3500,1003,,""
1346,6657,"543/1","543/1-ГТС-2009",11.08.08,12000,0,-12000,1003,,""
1376,3645,"653","653-ГТС-2009",29.08.08,65000,0,-65000,1003,,""
1434,11196,"658","658-ГТС-2009",16.09.08,9000,0,-9000,1003,,""
1456,11309,"172","172-ГТС-2009",17.09.08,13500,0,-13500,1003,,""
3569,8773,"366","366-ГТС-2013",31.10.12,13500,0,-13500,1003,,""
1582,11866,"722","722-ГТС-2009",07.05.08,10200,0,-10200,1003,,""
1588,4370,"374","374-ГТС-2009",15.10.08,4500,0,-4500,1003,,""
1598,3751,"268","268-ГТС-2009",16.10.08,7000,0,-7000,1003,,""
1634,1986,"389","389-ГТС-2009",28.10.08,12000,0,-12000,1003,,""
1636,1381,"676","676-ГТС-2009",31.10.08,22500,0,-22500,1003,,""
1460,1263,"247","247-ГТС-2009",12.08.08,10200,0,-10200,1003,,""
2216,14478,"405","405-ГТС-2011",07.04.10,5000,0,-5000,1003,,""
3570,315,"365","365-ГТС-2013",31.10.12,13500,0,-13500,1003,,""
2218,12326,"408","408-ГТС-2011",12.04.10,5000,0,-5000,1003,,""
1494,8807,"373","373-ГТС-2009",23.09.08,4500,0,-4500,1003,,""
2221,258,"412","412-ГТС-2011",21.07.10,5000,0,-5000,1003,,""
3568,20507,"498","498-ГТС-2013",31.10.12,8000,0,-8000,1003,,""
3571,22044,"370","370-ГТС-2013",05.11.12,5000,0,-5000,1003,,""
1566,7390,"225","225-ГТС-2009",29.05.08,4500,0,-4500,1003,,""
1608,11752,"560","560-ГТС-2009",18.10.08,9000,0,-9000,1003,,""
1424,4084,"264","264-ГТС-2009",16.09.08,22000,0,-22000,1003,,""
372,413,"734","734-ГТС-2008",10.09.07,7000,0,-7000,1003,,""
1476,1460,"659","659-ГТС-2009",23.09.08,3850,0,-3850,1003,,""
1478,3169,"661","661-ГТС-2009",22.09.08,4500,0,-4500,1003,,""
1544,421,"441","441-ГТС-2009",25.05.08,3825,0,-3825,1003,,""
3573,22046,"499/1","499/1-ГТС-2013",02.10.12,0,0,0,1003,,""
1570,2050,"249","249-ГТС-2009",30.09.08,3825,0,-3825,1003,,""
384,2576,"728","728-ГТС-2008",27.08.07,12000,0,-12000,1003,,""
3291,3326,"107","107-ГТС-2013",22.05.12,8000,0,-8000,1003,,""
3292,19980,"115","115-ГТС-2013",31.05.12,27000,0,-27000,1003,,""
639,3350,"545","545-ГТС-2008",07.11.07,7000,0,-7000,1003,,""
3672,10042,"474","474-ГТС-2014",27.05.13,4250,0,-4250,1003,,""
50,875,"107","107-ГТС-2008",24.05.07,3500,3500,0,1003,,""
69,1082,"114","114-ГТС-2008",14.06.07,45000,0,-45000,1003,,""
80,1098,"404","404-ГТС-2008",27.04.07,15000,15000,0,1003,,""
85,670,"410","410-ГТС-2008",15.05.07,3500,3500,0,1003,,""
97,1115,"704","704-ГТС-2008",13.06.07,14000,0,-14000,1003,,""
110,716,"426","426-ГТС-2008",27.06.07,12000,12000,0,1003,,""
112,1132,"429","429-ГТС-2008",09.07.07,3500,0,-3500,1003,,""
121,1140,"210","210-ГТС-2008",22.06.07,4500,0,-4500,1003,,""
126,438,"215","215-ГТС-2008",04.07.07,11400,11400,0,1003,,""
3293,17310,"110","110-ГТС-2013",05.06.12,5000,0,-5000,1003,,""
3574,4761,"367","367-ГТС-2013",31.10.12,50000,0,-50000,1003,,""
1368,11065,"545","545-ГТС-2009",27.08.08,4500,0,-4500,1003,,""
1398,1787,"256","256-ГТС-2009",26.08.08,5500,0,-5500,1003,,""
1402,1035,"259","259-ГТС-2009",09.09.08,3825,0,-3825,1003,,""
1630,10660,"675","675-ГТС-2009",24.10.08,4500,0,-4500,1003,,""
3285,9032,"002","002-ГТС-2013",03.07.12,0,0,0,1003,,""
166,1359,"716","716-ГТС-2008",02.07.07,15000,15000,0,1003,,""
168,1363,"720","720-ГТС-2008",17.07.07,7000,7000,0,1003,,""
3641,1939,"336","336-ГТС-2013",26.11.12,8000,0,-8000,1003,,""
39,867,"101","101-ГТС-2008",22.03.07,15000,15000,0,1003,,""
1168,10489,"143","143-ГТС-2009",08.07.08,10000,0,-10000,1003,,""
3642,4361,"480","Код проекта не определен!",08.11.13,2000,0,-2000,1003,,""
1196,10493,"529/1","529/1-ГТС-2009",10.07.08,,0,,1003,,""
256,2050,"221","221-ГТС-2008",28.08.07,3500,3500,0,1003,,""
257,2117,"622","622-ГТС-2008",14.09.07,45000,0,-45000,1003,,""
813,2047,"210","210-ГТС-2009",26.03.08,3825,0,-3825,1003,,""
827,1784,"201","201-ГТС-2009",19.02.08,65000,0,-65000,1003,,""
859,9705,"116","116-ГТС-2009",02.04.08,4500,0,-4500,1003,,""
885,9832,"717/1","717/1-ГТС-2009",10.04.08,0,0,0,1003,,""
3669,14421,"482","482-ГТС-2014",29.05.13,25600,0,-25600,1003,,""
971,863,"510","510-ГТС-2009",24.04.08,55250,0,-55250,1003,,""
1023,1358,"362","362-ГТС-2009",11.09.08,17000,0,-17000,1003,,""
1039,1789,"222","222-ГТС-2009",21.05.08,3825,0,-3825,1003,,""
1043,6703,"219","219-ГТС-2009",16.04.08,9000,0,-9000,1003,,""
1091,1794,"727","727-ГТС-2009",06.06.08,18000,0,-18000,1003,,""
1095,1745,"139/1","139/1-ГТС-2009",17.06.08,,0,,1003,,""
3670,1147,"484","484-ГТС-2014",30.05.13,4000,0,-4000,1003,,""
1122,7509,"617","617-ГТС-2009",24.06.08,35000,0,-35000,1003,,""
1148,3335,"229","229-ГТС-2009",09.06.08,3825,0,-3825,1003,,""
1160,4024,"453","453-ГТС-2009",30.06.08,3825,0,-3825,1003,,""
1164,7501,"237","237-ГТС-2009",03.07.08,4500,0,-4500,1003,,""
1214,567,"148","148-ГТС-2009",17.07.08,7650,0,-7650,1003,,""
1230,8169,"463","463-ГТС-2009",22.07.08,9000,0,-9000,1003,,""
1244,6566,"524","524-ГТС-2009",19.06.08,10200,0,-10200,1003,,""
801,4269,"307","307-ГТС-2009",24.03.08,9000,0,-9000,1003,,""
809,875,"114","114-ГТС-2009",25.03.08,3825,0,-3825,1003,,""
843,868,"703","703-ГТС-2009",19.02.08,55250,0,-55250,1003,,""
849,3675,"204","204-ГТС-2009",01.04.08,29750,0,-29750,1003,,""
891,7406,"427","427-ГТС-2009",14.04.08,65000,0,-65000,1003,,""
903,2789,"508/1","508/1-ГТС-2009",01.04.08,29500,0,-29500,1003,,""
939,81,"430","430-ГТС-2009",21.04.08,4500,0,-4500,1003,,""
955,6683,"316","316-ГТС-2009",08.04.08,4500,0,-4500,1003,,""
961,7114,"124","124-ГТС-2009",17.04.08,9000,0,-9000,1003,,""
983,4310,"440","440-ГТС-2009",13.05.08,9000,0,-9000,1003,,""
989,9963,"437","437-ГТС-2009",08.05.08,18000,0,-18000,1003,,""
1003,2325,"311","311-ГТС-2009",01.04.08,15300,0,-15300,1003,,""
1033,1981,"133","133-ГТС-2009",23.05.08,13500,0,-13500,1003,,""
1055,1140,"213","213-ГТС-2009",17.04.08,4675,0,-4675,1003,,""
1069,1365,"705","705-ГТС-2009",04.03.08,28000,0,-28000,1003,,""
1081,2576,"712","712-ГТС-2009",25.03.08,12750,0,-12750,1003,,""
1234,923,"152","152-ГТС-2009",25.07.08,3825,0,-3825,1003,,""
226,1842,"445","445-ГТС-2008",10.08.07,15000,0,-15000,1003,,""
233,1849,"447/1","447/1-ГТС-2008",20.08.07,7000,0,-7000,1003,,""
3671,2160,"458","458-ГТС-2014",28.05.13,5000,0,-5000,1003,,""
1278,1754,"166","166-ГТС-2009",11.08.08,10200,0,-10200,1003,,""
1284,925,"356","356-ГТС-2009",05.08.08,8100,0,-8100,1003,,""
1352,10995,"357","357-ГТС-2009",25.08.08,4500,0,-4500,1003,,""
1360,607,"479","479-ГТС-2009",28.08.08,3825,0,-3825,1003,,""
1438,2975,"659","659-ГТС-2009",17.09.08,4500,0,-4500,1003,,""
1448,2650,"363","363-ГТС-2009",18.09.08,13500,0,-13500,1003,,""
3264,1277,"806","806-ГТС-2013",09.04.12,18700,0,-18700,1003,,""
462,175,"228","228-ГТС-2008",23.10.07,15000,0,-15000,1003,,""
498,2827,"157","157-ГТС-2008",01.11.07,3500,0,-3500,1003,,""
3265,1178,"805","805-ГТС-2013",11.04.12,14400,0,-14400,1003,,""
522,972,"526/1","526/1-ГТС-2008",24.09.07,,0,,1003,,""
3294,670,"114","114-ГТС-2013",18.06.12,8000,0,-8000,1003,,""
564,6559,"541","541-ГТС-2008",29.10.07,3500,0,-3500,1003,,""
3263,1161,"809/1","809/1-ГТС-2013",11.05.12,0,0,0,1003,,""
3279,21568,"503/1","503/1-ГТС-2013",17.04.12,0,0,0,1003,,""
612,6609,"750","750-ГТС-2008",13.11.07,3500,0,-3500,1003,,""
616,6618,"748/1","748/1-ГТС-2008",31.10.07,0,0,0,1003,,""
3927,1916,"347","347-ГТС-2014",01.11.13,5000,0,-5000,1003,,""
655,6712,"743","743-ГТС-2008",18.10.07,3500,0,-3500,1003,,""
663,6742,"728/1","728/1-ГТС-2008",27.08.07,0,0,0,1003,,""
1320,10317,"473","473-ГТС-2009",14.08.08,4500,0,-4500,1003,,""
3280,1145,"504","504-ГТС-2013",18.04.12,67150,0,-67150,1003,,""
1444,6668,"521","521-ГТС-2009",18.09.08,7650,0,-7650,1003,,""
500,1072,"515","515-ГТС-2008",21.09.07,10500,10500,0,1003,,""
518,5433,"525","525-ГТС-2008",30.10.07,3500,0,-3500,1003,,""
552,6533,"455","455-ГТС-2008",20.09.07,11000,0,-11000,1003,,""
592,1460,"642","642-ГТС-2008",17.10.07,3500,0,-3500,1003,,""
620,2607,"754","754-ГТС-2008",19.11.07,3500,0,-3500,1003,,""
647,3468,"741","741-ГТС-2008",12.10.07,10000,0,-10000,1003,,""
364,3381,"727","727-ГТС-2008",21.08.07,7000,0,-7000,1003,,""
423,3804,"637/1","637/1-ГТС-2008",12.10.07,10000,0,-10000,1003,,""
3282,876,"501","501-ГТС-2013",20.06.12,11050,0,-11050,1003,,""
568,6562,"543/1","543/1-ГТС-2008",06.11.07,,0,,1003,,""
610,137,"648","648-ГТС-2008",16.11.07,3500,0,-3500,1003,,""
645,6697,"742/1","742/1-ГТС-2008",12.10.07,3500,0,-3500,1003,,""
3278,19680,"503","503-ГТС-2013",17.04.12,5950,0,-5950,1003,,""
536,75,"531","531-ГТС-2008",15.10.07,10000,0,-10000,1003,,""
82,286,"407","407-ГТС-2008",11.05.07,56000,0,-56000,1003,,""
115,627,"432","432-ГТС-2008",23.07.07,4500,0,-4500,1003,,""
167,1361,"719","719-ГТС-2008",23.07.07,7000,7000,0,1003,,""
179,1499,"126","126-ГТС-2008",31.07.07,17500,0,-17500,1003,,""
1176,3390,"731","731-ГТС-2009",20.06.08,12750,0,-12750,1003,,""
1208,1021,"530","530-ГТС-2009",15.07.08,16600,0,-16600,1003,,""
258,2118,"622","622-ГТС-2008",14.09.07,0,0,0,1003,,""
829,9060,"201/2","201/2-ГТС-2009",19.02.08,0,0,0,1003,,""
875,7214,"613","613-ГТС-2009",09.04.08,4500,0,-4500,1003,,""
1025,2607,"725","725-ГТС-2009",16.05.08,3825,0,-3825,1003,,""
1093,1819,"139","139-ГТС-2009",17.06.08,11475,0,-11475,1003,,""
1146,3328,"228","228-ГТС-2009",09.06.08,3825,0,-3825,1003,,""
739,1244,"405","405-ГТС-2009",18.02.08,15300,0,-15300,1003,,""
761,1214,"102","102-ГТС-2009",14.02.08,15300,0,-15300,1003,,""
773,4909,"108","108-ГТС-2009",10.03.08,4500,0,-4500,1003,,""
783,1345,"604","604-ГТС-2009",26.02.08,0,0,0,1003,,""
883,8129,"717","717-ГТС-2009",10.04.08,16500,0,-16500,1003,,""
959,2539,"322","322-ГТС-2009",17.04.08,4500,0,-4500,1003,,""
3525,4452,"491","491-ГТС-2013",16.10.12,7200,0,-7200,1003,,""
1248,878,"531","531-ГТС-2009",14.07.08,32000,0,-32000,1003,,""
3524,20218,"356","356-ГТС-2013",22.10.12,5000,0,-5000,1003,,""
3661,7932,"445","445-ГТС-2014",22.07.13,8000,0,-8000,1003,,""
532,1990,"152","152-ГТС-2008",08.11.07,3500,0,-3500,1003,,""
562,1207,"540","540-ГТС-2008",25.10.07,3500,0,-3500,1003,,""
576,4363,"546","546-ГТС-2008",12.11.07,10000,0,-10000,1003,,""
624,6635,"752","752-ГТС-2008",15.11.07,3500,0,-3500,1003,,""
665,2704,"744","744-ГТС-2008",19.10.07,7000,0,-7000,1003,,""
683,1541,"249","249-ГТС-2008",01.11.07,10000,0,-10000,1003,,""
397,3628,"149","149-ГТС-2008",16.10.07,7000,0,-7000,1003,,""
3526,15814,"431","431-ГТС-2013",15.10.12,8000,0,-8000,1003,,""
534,4445,"530","530-ГТС-2008",10.10.07,12000,0,-12000,1003,,""
542,4453,"533","533-ГТС-2008",16.10.07,3500,0,-3500,1003,,""
590,6584,"634","634-ГТС-2008",28.09.07,11400,0,-11400,1003,,""
105,440,"414","414-ГТС-2008",30.05.07,18000,18000,0,1003,,""
122,1142,"211","211-ГТС-2008",26.06.07,42500,0,-42500,1003,,""
164,1022,"511","511-ГТС-2008",15.06.07,15000,4500,-10500,1003,,""
3527,1819,"481","481-ГТС-2013",12.10.12,8500,0,-8500,1003,,""
1194,8739,"529","529-ГТС-2009",10.07.08,11400,0,-11400,1003,,""
3528,1745,"481/1","481/1-ГТС-2013",12.10.12,0,0,0,1003,,""
214,1745,"137/2","137/2-ГТС-2008",29.08.07,7000,0,-7000,1003,,""
3529,1964,"467","467-ГТС-2013",11.10.12,4000,0,-4000,1003,,""
255,1224,"224","224-ГТС-2008",31.07.07,3500,3500,0,1003,,""
3538,21811,"152","152-ГТС-2013",24.09.12,6800,0,-6800,1003,,""
887,3468,"714","714-ГТС-2009",07.04.08,14025,0,-14025,1003,,""
917,3462,"502","502-ГТС-2009",04.03.08,15300,0,-15300,1003,,""
1097,1514,"443","443-ГТС-2009",29.05.08,7650,0,-7650,1003,,""
3530,10995,"354","354-ГТС-2013",10.10.12,10000,0,-10000,1003,,""
3531,8953,"436","436-ГТС-2013",23.05.12,5000,0,-5000,1003,,""
1204,7278,"459","459-ГТС-2009",16.07.08,12000,0,-12000,1003,,""
1242,2704,"156","156-ГТС-2009",29.07.08,7650,0,-7650,1003,,""
757,867,"101","101-ГТС-2009",18.01.08,15000,0,-15000,1003,,""
763,9578,"103","103-ГТС-2009",18.02.08,12000,0,-12000,1003,,""
777,1766,"110","110-ГТС-2009",17.03.08,15000,0,-15000,1003,,""
793,2482,"302","302-ГТС-2009",14.03.08,4500,0,-4500,1003,,""
877,876,"113","113-ГТС-2009",10.04.08,11475,0,-11475,1003,,""
927,100,"120","120-ГТС-2009",16.04.08,3825,0,-3825,1003,,""
3662,12295,"471","471-ГТС-2014",01.07.13,5000,0,-5000,1003,,""
1031,10001,"442","442-ГТС-2009",28.05.08,18000,0,-18000,1003,,""
3532,925,"489","489-ГТС-2013",26.07.12,13600,0,-13600,1003,,""
3533,21964,"489","489-ГТС-2013",26.07.12,0,0,0,1003,,""
156,1346,"606","606-ГТС-2008",28.05.07,15000,0,-15000,1003,,""
159,1349,"608/2","608/2-ГТС-2008",30.05.07,7000,2100,-4900,1003,,""
131,1214,"121","121-ГТС-2008",16.07.07,14000,0,-14000,1003,,""
140,1261,"502","502-ГТС-2008",08.05.07,24700,24700,0,1003,,""
147,859,"509","509-ГТС-2008",08.06.07,15000,15000,0,1003,,""
262,2542,"142","142-ГТС-2008",11.09.07,14000,0,-14000,1003,,""
464,4423,"230","230-ГТС-2008",10.10.07,3500,0,-3500,1003,,""
715,1977,"550","550-ГТС-2008",29.11.07,13500,0,-13500,1003,,""
298,607,"460","460-ГТС-2008",28.10.07,3500,0,-3500,1003,,""
1292,1939,"638","638-ГТС-2009",30.07.08,28000,0,-28000,1003,,""
1326,5805,"542/1","542/1-ГТС-2009",14.08.08,0,0,0,1003,,""
1340,1976,"255","255-ГТС-2009",22.08.08,4500,0,-4500,1003,,""
1370,2364,"546","546-ГТС-2009",28.08.08,6750,0,-6750,1003,,""
1488,8135,"370","370-ГТС-2009",22.09.08,4500,0,-4500,1003,,""
1550,967,"177","177-ГТС-2009",09.10.08,8100,0,-8100,1003,,""
1594,376,"1003","1003-ГТС-2009",16.10.08,9000,0,-9000,1003,,""
697,1168,"133","133-ГТС-2008",16.08.07,12000,0,-12000,1003,,""
261,2535,"141","141-ГТС-2008",10.09.07,15000,15000,0,1003,,""
270,2060,"621","621-ГТС-2008",31.08.07,7000,0,-7000,1003,,""
326,614,"462","462-ГТС-2008",03.10.07,7000,0,-7000,1003,,""
582,2454,"253","253-ГТС-2008",15.11.07,3500,0,-3500,1003,,""
636,6668,"548","548-ГТС-2008",19.11.07,7000,0,-7000,1003,,""
310,463,"633","633-ГТС-2008",28.09.07,3500,0,-3500,1003,,""
1342,6654,"543","543-ГТС-2009",11.08.08,19000,0,-19000,1003,,""
1366,286,"478","478-ГТС-2009",28.08.08,62425,0,-62425,1003,,""
1452,4522,"169","169-ГТС-2009",02.09.08,19800,0,-19800,1003,,""
1556,4448,"559","559-ГТС-2009",01.10.08,12000,0,-12000,1003,,""
1574,12025,"383","383-ГТС-2009",13.10.08,4500,0,-4500,1003,,""
391,3471,"733","733-ГТС-2008",06.09.07,15000,0,-15000,1003,,""
67,127,"501","501-ГТС-2008",03.05.07,7000,7000,0,1003,,""
83,439,"408","408-ГТС-2008",11.05.07,14250,0,-14250,1003,,""
104,568,"415","415-ГТС-2008",06.06.07,3500,3500,0,1003,,""
116,1136,"205","205-ГТС-2008",17.04.07,14000,7000,-7000,1003,,""
1400,1961,"254","254-ГТС-2009",02.09.08,13500,0,-13500,1003,,""
1580,682,"1002","1002-ГТС-2009",14.10.08,4500,0,-4500,1003,,""
165,1358,"721","721-ГТС-2008",30.07.07,3500,0,-3500,1003,,""
173,1076,"513","513-ГТС-2008",04.07.07,12000,4000,-8000,1003,,""
1174,1115,"730","730-ГТС-2009",19.06.08,15300,0,-15300,1003,,""
1222,1361,"149","149-ГТС-2009",18.07.08,7650,0,-7650,1003,,""
53,877,"111","111-ГТС-2008",07.06.07,7000,0,-7000,1003,,""
3540,3554,"156","156-ГТС-2013",27.09.12,8000,0,-8000,1003,,""
911,1206,"503","503-ГТС-2009",06.03.08,46500,0,-46500,1003,,""
923,1499,"119","119-ГТС-2009",16.04.08,19125,0,-19125,1003,,""
1099,8000,"444","444-ГТС-2009",29.05.08,4500,0,-4500,1003,,""
