"ADDRESS_ID","HOUSE","ENTRANCE","CASE","STAGE","OFFICE","CABINET","DISTRICT_ID","CITY_ID","STREET_ID","POST_INDEX_ID","OTHER","PAVILION","LITERA"
17085,"10","","","","","",,2,1208,,"","",""
17086,"21","","","","","",,6,1178,,"","",""
17089,"7","","","","","",,227,1397,,"","",""
17090,"8","","","","","",,81,1815,,"","",""
17091,"14","","","","","",,262,1816,,"","",""
17092,"2","","","","","",,0,540,,"","",""
17108,"98","","","","","",,0,515,,"","",""
17109,"1","","","","","201",,0,640,,"","",""
17111,"1","","","","","514",,0,640,,"","",""
17112,"1","","","","","508",,0,640,,"","",""
17113,"1","","","","","539",,0,640,,"","",""
17115,"1","","","","","516",,0,640,,"","",""
17119,"1","","","","","504",,0,640,,"","",""
17120,"1","","","","","611",,0,640,,"","",""
17123,"1","","","","","509",,0,640,,"","",""
27583,"115","","","","","",,0,382,,"","",""
27584,"16","","","","","",,0,376,,"","",""
27585,"5 А","","","","","",,0,610,,"","",""
17229,"6","","","","","",,2,1398,,"","",""
17230,"10","","","","","",,0,1577,,"","",""
27586,"63","","","","","",,0,438,,"","",""
17233,"6 А","","","","","",,2,1820,,"","",""
17234,"20","","","","","",,2,1503,,"","",""
17235,"6","","","","","",,25,1821,,"","",""
27589,"50 А","","","","","",,0,345,,"","",""
18465,"63 А","","","","","",,0,382,,"","",""
27590,"13/17","","","","","",,0,766,,"","",""
20686,"32","","","","","",,9,1020,,"","",""
16965,"47","","","","","",,13,1027,,"","",""
16967,"68 Б","","","","","",,13,1027,,"","",""
27591,"10","","10","","4","",,0,1577,,"","",""
16969,"13 А","","","","","",,13,1542,,"","",""
16971,"3 А","","","","","",,13,1280,,"","",""
16972,"4","","","","","",,13,1395,,"","",""
16973,"11","","","","","",,13,1395,,"","",""
20691,"58","","","","","",,0,454,,"","",""
21119,"63","","","","","",,0,45,,"","",""
21017,"27","","","","","",,221,2045,,"","",""
27592,"55","","","","","",,0,535,,"","",""
27593,"76","","","1","","",,0,310,,"ТЦ Вестер","",""
27594,"104","","","1","","",,0,214,,"ТЦ Вестер","",""
27595,"23/27","","","1","","",,0,818,,"","",""
20738,"32","","","","","",,68,1239,,"","",""
20741,"29","","","","","",,0,845,,"","",""
17094,"21","","","","","",,0,352,,"","",""
27596,"76","","","","","",,0,310,,"","",""
17237,"6","","","","","",,56,1303,,"","",""
17238,"23","","","","","",,222,2216,,"","",""
17239,"2","","","","","",,264,1822,,"","",""
17242,"4 А","","","","","",,333,1823,,"","",""
27597,"34","","","5","","",,0,677,,"ТЦ Акрополь","",""
27598,"80","","","","","",,0,345,,"Балтийский рынок","",""
20745,"10","","","","","",,0,684,,"","",""
20746,"2/4","","","","","",,6,1159,,"","",""
20748,"8","","","","","",,6,1162,,"","",""
27599,"54 Г","","","","","",,0,65,,"","",""
20767,"15","","","","","",,7,1210,,"","",""
20768,"75","","","","","",,20,1142,,"","",""
20769,"31","","","","","",,1,1113,,"","",""
20770,"11","","","","","",,18,1046,,"","",""
20771,"9","","","","","",,17,1356,,"","",""
20772,"17 Б","","","1","","",,0,188,,"ТЦ Мега-Центр","",""
20773,"59 А","","","2","","",,0,310,,"ТЦ Идея","",""
27600,"95","","","","","",,0,407,,"","",""
27602,"112","","","","","",,0,766,,"","",""
27603,"6","","","","","",,0,63,,"","",""
27605,"135","","","","","",,0,535,,"магазин Сосед","",""
27606,"10","","","2","","",,0,640,,"ТЦ Кловер","",""
17266,"6","","","","","",,9,1098,,"","",""
27607,"30","","","","","",,0,818,,"ТРЦ Европа 2","",""
17272,"23 А","","","","","",,12,1827,,"","",""
17273,"79","","","","","",,13,1027,,"","",""
17274,"3","","","","","",,19,1050,,"","",""
17275,"3","","","","","",,2,1398,,"","",""
17276,"91 А","","","","","",,0,369,,"","",""
17277,"91 Б","","","","","",,0,369,,"","",""
17278,"75","","","","","509, 514-516",,0,800,,"","",""
17279,"22 А","","","","","",,2,1367,,"","",""
27608,"106","","","","","",,0,54,,"","",""
17394,"15","","","","","",,0,576,,"","",""
17830,"102","","","","9","",,0,24,,"","",""
17831,"12","","","","","",,0,1865,,"","",""
17832,"18","","","","","",,172,2093,,"","",""
27609,"17 Б","","","1","","",,0,188,,"ТЦ Мега","",""
17835,"205","","","","","",,0,535,,"","",""
17836,"183 А","","","","","",,0,535,,"","",""
17837,"182","","","","234","",,0,535,,"","",""
17839,"244","","","","","",,0,535,,"","",""
27610,"14 Б","","","","1","",,0,535,,"","",""
17841,"71/73","","","","","",,0,585,,"","",""
17844,"184","","","","","",,0,535,,"","",""
17845,"133 В","","","","","",,0,535,,"","",""
17847,"","","","","","",,0,,,"","",""
28193,"1","","","","477","",,0,766,,"","",""
17849,"8","","","","216, 217","",,0,585,,"","",""
28194,"17 А","","","","","",,0,245,,"","",""
17851,"1","","1","","","",,0,926,,"","",""
17853,"20 В","","","","","",,0,1013,,"","",""
17854,"33 А","","","","","",,0,793,,"","",""
17855,"182 А","","","","211","",,0,535,,"","",""
24401,"126","","","","","",,0,1007,,"","","25"
17857,"87","","","","","",,0,874,,"","",""
28415,"30","","","","","",,0,438,,"","",""
28195,"203 В","","","","","",,0,28,,"","",""
17860,"56","","","","","",,0,225,,"","",""
17861,"8","","","5","516","",,0,585,,"","",""
17862,"61 Б","","","","","",,0,101,,"","",""
28196,"10","","","","218","",,0,1577,,"","",""
17864,"34","","","","","",,0,454,,"","",""
17865,"66 А","","","","","",,0,1013,,"","",""
17866,"187 А","","","","201","",,0,535,,"","",""
17867,"66 А","","","","","",,0,1013,,"","",""
28197,"33","","","","","",,0,179,,"","",""
17869,"22","","","","","",,0,834,,"","",""
17870,"106","","","","","",,0,926,,"","",""
28198,"59","","","","430","",,0,50,,"","",""
17873,"187","","","3","","",,0,535,,"","",""
28416,"164","","","","","",,0,245,,"","",""
28199,"2-6","","","","","",,0,1006,,"","",""
28200,"24","","","","","",,0,657,,"","",""
28417,"115 В","","","","","",,0,610,,"","",""
17878,"22","","","","23","",,0,376,,"","",""
28201,"34","","","","338","",,0,677,,"","",""
17880,"33","","","","","",,0,924,,"","",""
17881,"6","","","","","",,0,874,,"","",""
28202,"30 А","","","","","",,0,438,,"","",""
17884,"32","","","1","","",,0,438,,"","",""
28203,"121","","","","","",,0,50,,"","",""
28418,"3/5","","","","","",,0,129,,"","",""
28204,"58","","","","","",,0,496,,"","",""
28205,"4","","","","","",,12,1738,,"","",""
17890,"","","","","","",,0,,,"","",""
17896,"15","","","","13","",,0,902,,"","",""
28206,"17 Б","","","1","","",,0,188,,"","",""
17898,"26","","","2","","28",,0,264,,"","",""
28207,"17 Б","","","","","",,0,188,,"","",""
17900,"","","","","","",,0,,,"","",""
17901,"2 А","","","","","",,0,183,,"","",""
28208,"40","","","","","",,0,677,,"","",""
17903,"5","","","","","",,0,820,,"","",""
17904,"47 А","","","","","",,0,188,,"","",""
17905,"137 Б","","","2","","",,0,6,,"ТЦ Аврора","",""
17906,"42","","","","","",,0,388,,"","",""
17907,"42","","","","","",,0,388,,"","",""
17908,"50 Б","","","","","",,0,388,,"","",""
17909,"50 Б","","","","","",,0,388,,"","",""
17910,"214","","","","","",,0,6,,"","",""
17911,"15","","","","","",,364,2060,,"","",""
19015,"5 А","","","","","",,0,289,,"","",""
16886,"10","","","","","",,0,1577,,"Мега-Мебель","",""
16888,"3","","","","","",,0,938,,"","",""
16889,"","","","","","",,278,,,"","",""
16890,"4 А","","","","","",,0,640,,"","",""
28209,"27 А","","","","","",,13,1396,,"","",""
28210,"24","","","","","",,0,768,,"","",""
28422,"3-5","","","1","13","",,0,451,,"","",""
16902,"130","","","3","28","",,0,245,,"","",""
16903,"29/37","","","","","",,0,197,,"","",""
16907,"45","","","3","30","",,0,98,,"","",""
28211,"35","","","","","",,0,1883,,"","",""
16914,"118 А","","","","","",,0,345,,"","",""
28212,"77","","","","","",,0,245,,"","",""
28213,"90","","","","","",,0,238,,"","",""
28214,"48 Б","","","","","",,2,1038,,"","",""
28423,"55-67","","","","","",,0,19,,"","",""
28424,"18","","","","","",,0,574,,"","",""
28425,"10","","","","616, 617","",,0,640,,"","",""
28426,"192 А","","","","","",,0,766,,"","",""
28427,"170","","","","","",,0,214,,"","",""
28428,"46 А","","","","","",,0,11,,"","",""
16921,"18","","","","","",,0,591,,"","",""
16923,"34","","","","","",,0,657,,"","",""
16928,"18","","","","401","",,0,438,,"","",""
25401,"8","","","","","",,0,643,,"","",""
16932,"112","","","","","",,0,766,,"","",""
19014,"111","","","","","",,0,323,,"","",""
19016,"15","","","","","",,0,902,,"","",""
26544,"8","","","","","",,0,576,,"","",""
25402,"40","","","11","1104","",,0,535,,"","",""
25403,"4 А","","","","","",,0,640,,"","",""
16948,"112","","","","","",,0,766,,"","",""
16950,"2","","","3","333","",,0,63,,"","",""
16956,"6","","","","","",,0,677,,"","",""
16961,"11","","","1","","",,364,2060,,"","",""
16964,"3","","","","","",,206,1809,,"","",""
16970,"3","","","","","",,0,345,,"","",""
16974,"229","","","","","",,0,926,,"","",""
16975,"19","","","","","",,0,345,,"","",""
16976,"15","","","","","",,0,902,,"ТЦ Колос","215",""
7869,"37","","","","1","",,38,1522,,"","",""
16977,"5","","","","18","",,0,217,,"","",""
16980,"6","","","","","306",,0,677,,"","",""
25404,"217","","","","","",,0,407,,"","",""
16982,"19","","","3","310","",,0,188,,"","",""
16983,"90/92","","","","304","",,0,675,,"","",""
16986,"3","","","","","",,364,2060,,"","",""
16987,"10","","16 а","","202","",,0,1577,,"","",""
16990,"3 А","","","","","",,0,847,,"","",""
16997,"","","","","","",,13,1399,,"","",""
25453,"102 В","","","","10","",,0,24,,"","",""
16999,"10 А","","","","","",,13,1481,,"","",""
17000,"4","","","","","",,13,1779,,"","",""
25454,"2","","","","","",,0,63,,"","20",""
25455,"11","","","","","",,0,310,,"","",""
17004,"17","","","","","",,13,1542,,"","",""
17005,"3 Д","","","","","",,13,1216,,"","",""
25456,"2","","","","","",,0,841,,"","",""
25457,"155 А","","","","21","",,0,438,,"","",""
17012,"5","","","","","",,13,1027,,"","",""
26545,"31 А","","","","","",,0,576,,"","",""
17017,"74","","","","","",,0,352,,"","",""
25614,"","","","","","",,7,1344,,"","",""
17020,"14","","","","","211",,0,744,,"","",""
2751,"18","","","","","",,0,260,,"","",""
26546,"42","","","","2","",,0,200,,"","",""
17025,"","","","","","",,0,,,"","",""
17032,"18 Б","","","","","",,0,260,,"","",""
17045,"169 А","","","","","",,0,535,,"","",""
17049,"65/67","","","","","",,0,523,,"","",""
26547,"18","","","","","",,0,438,,"","",""
26548,"40","","","","","",,0,200,,"ор-р — рынок Сельма","",""
25616,"90","","","","","",,0,54,,"","",""
17297,"45 А","","","","","",,0,657,,"","",""
17298,"17 Б","","","","","",,0,188,,"","",""
17299,"10","","","2","","",,0,640,,"","",""
17300,"36","","","","","",,0,902,,"","",""
25617,"21 А","","","","","",,0,214,,"","",""
25618,"19","","","","","",,0,214,,"","",""
17303,"119/1","","","","","",,0,54,,"","",""
26549,"38","","","","","",,0,200,,"","",""
17306,"27-1","","","","","",,0,109,,"","",""
17307,"19","","","","","",,0,352,,"","",""
17308,"97","","","","","",,0,535,,"","",""
17309,"13","","","","","",,0,766,,"","",""
17310,"34","","","","","",,0,415,,"","",""
17311,"27","","","3","","22",,0,271,,"","",""
17312,"9","","","","","",,0,389,,"","",""
17314,"159","","","","","",,0,766,,"Клондайк","",""
25620,"192 А","","","","","",,0,766,,"","",""
26550,"1","","","","","",,8,1039,,"","",""
17318,"72","","","","","",,0,6,,"","",""
10216,"17 Б","","","9","","",,0,188,,"","",""
17319,"1","","","4","409","",,0,348,,"","",""
26551,"3","","","","15","",,0,127,,"","",""
27186,"22 Б","","","","","",,0,345,,"","",""
17323,"3","","","","","",,0,188,,"","",""
17324,"2 А","","","","","",,0,677,,"","",""
17327,"10","","","","","",,0,1439,,"","","8"
27187,"6","","","2","","",,0,677,,"ТЦ ГУТ","18",""
17329,"51","","","","","",,0,245,,"","",""
27188,"41","","","","","54",,0,11,,"","",""
27189,"41","","","","","54",,0,11,,"","",""
27191,"5","","","","33","",,0,217,,"","",""
27192,"26","","","","","",,0,264,,"","",""
27193,"95/101","","","","","",,0,345,,"","",""
27194,"95/101","","","","","",,0,345,,"","",""
17337,"76 А","","","","","",,0,438,,"","",""
17338,"2-18","","","","","",,0,850,,"","",""
17339,"29","","","","","",,0,766,,"","",""
17340,"2","","","","","",,0,436,,"","",""
17342,"21 А","","","","","",,0,766,,"","",""
27195,"136","","","","","",,0,515,,"","",""
27196,"55 А","","","","","",,0,926,,"","",""
17344,"57","","","","","",,0,766,,"","",""
27197,"1","","","","","",,0,211,,"","","4"
27198,"20","","","","","",,0,834,,"","",""
27199,"23","","","","","",,0,345,,"","",""
27200,"42","","","","","",,0,11,,"","",""
17355,"63 А","","","","105","",,0,382,,"","",""
17356,"","","","","","",,0,,,"","",""
27201,"7/11","","","","","212",,0,231,,"","",""
17358,"12","","","","902","",,0,766,,"","",""
17362,"2","","","","","",,0,347,,"","",""
17363,"54","","","","","",,0,550,,"","",""
17364,"16","","","","","",,0,770,,"","",""
17365,"3","","","","","",,0,531,,"","",""
17366,"17","","","","","",,0,789,,"","",""
17367,"42 Б","","","","","",,0,436,,"","",""
17368,"10","","","","","",,0,1865,,"ор-р — КЭШ","",""
17369,"1","","2","","","",,0,462,,"","",""
27202,"6","","","","","",,0,237,,"ТЦ Запад 39","",""
17372,"7","","","","","",,0,766,,"","",""
17373,"1","","","","","",,0,172,,"","",""
17378,"9","","","","","",,0,254,,"","",""
17379,"38","","","","","",,0,58,,"","",""
17395,"2","","","","","",,0,436,,"","",""
27203,"71","","","","","",,0,207,,"","",""
17428,"25 А","","","","210","",,0,576,,"","",""
17429,"3/5","","","","","",,0,382,,"","",""
27204,"40","","","","208","",,0,535,,"","",""
27205,"79","","","","","",,0,292,,"","",""
17432,"61","","","","","",,0,376,,"","",""
17433,"2","","","5","504","",,0,744,,"","",""
17438,"17 Б","","","","723","",,0,188,,"","",""
17439,"74","","","","","",,0,314,,"","",""
17440,"2","","","","","",,0,734,,"","",""
27206,"18","","","","","20",,0,766,,"","",""
17442,"4","4","","4","","17, 18",,0,640,,"","",""
17443,"54-56","","","","","",,0,902,,"","",""
17444,"19","","","","","",,0,190,,"","",""
17466,"121 В","","","","16","",,0,345,,"","",""
17468,"42","","","","","",,0,436,,"","",""
17469,"5","","","","","",,151,1433,,"","",""
27207,"","","","","","",,0,2083,,"пгт Совхозный","",""
27208,"2 Б","","","","","",,0,330,,"","23",""
27209,"34","","","","","",,0,367,,"","",""
27210,"6","","","","","",,0,314,,"","",""
27587,"84","","","","","",,0,641,,"","",""
27588,"5","","","","","",,0,323,,"","",""
17476,"129","","","","","",,0,11,,"","",""
17480,"86","","","","","",,0,657,,"","",""
17481,"21","","","","","",,0,197,,"","",""
25435,"4","","","2","","",,0,66,,"","",""
17483,"2","","","","210","",,0,63,,"","",""
26390,"2 А","","","","248","",,0,63,,"","",""
17485,"115","","","","","1",,0,382,,"","",""
26487,"34","","","6","","",,0,677,,"ТЦ Акрополь","",""
26644,"8","","","","","",,17,1610,,"","",""
27247,"67","","","","","",,0,345,,"","",""
17490,"67 Б","","","","","",,0,438,,"","",""
27611,"155","","","","","",,0,926,,"","",""
17492,"8","","","","519","",,0,585,,"","",""
17493,"2","","","","259","",,0,63,,"","",""
17494,"2","","","","257","",,0,63,,"","",""
27616,"14","","","2","","",,0,494,,"","8",""
17497,"2","","","","218","",,0,63,,"","",""
27613,"40 А","","","","","",,0,310,,"","",""
17499,"41","","","","","",,0,675,,"","",""
27614,"22","","","","","",,0,376,,"","",""
17501,"13-15","","","","","",,0,98,,"","",""
27615,"56","","","","","",,0,45,,"","",""
27617,"215","","","1","","",,0,1155,,"","",""
17504,"45","","","","24","",,0,98,,"","",""
17505,"","","","","","",,0,,,"","",""
17516,"21 А","","","","","",,0,535,,"","",""
17517,"2 Г","","","","511, 512","",,0,854,,"","",""
17535,"","","","","","",,0,,,"","",""
17536,"221","","","","","",,0,641,,"","",""
27618,"171 А","","","","","",,0,535,,"","",""
27619,"54 А","","","","","",,0,11,,"","",""
17539,"54 А","","","","","",,0,641,,"","",""
27769,"21","","","","","",,0,664,,"","",""
17541,"54 А","","","","","",,0,11,,"","",""
17542,"54","","","","","",,0,11,,"","",""
27770,"","","","","","",,0,,,"","",""
17544,"54","","","","","",,0,11,,"","",""
17546,"1","","","","","",,0,838,,"","",""
27771,"3","","","","","",,8,1871,,"","",""
17548,"13 А","","","","","",,0,438,,"","",""
17549,"13 А","","","","","",,0,438,,"","",""
27772,"16","","","1","","",,0,190,,"","",""
17551,"13 А","","","","","",,0,438,,"","",""
12718,"","","","","","",,0,,,"","",""
27773,"1","","","","","",,0,846,,"","",""
3209,"","","","","","",,156,,,"","",""
11200,"118 А","","","","11","",,0,345,,"","",""
12728,"1","","","","","",,59,1620,,"","",""
12738,"31 Г","","","","","",,0,28,,"","",""
12753,"","","","","","",,417,,,"","",""
12802,"50","","","","","",,0,766,,"","",""
12803,"2","","","","","",,0,910,,"(ТЦ Старая башня)","60",""
27774,"8","","","","","",,0,651,,"","",""
27775,"30 А","","","","","",,2,1167,,"","",""
12806,"171 А","","","","","",,0,535,,"","",""
12807,"59 А","","","","","",,0,310,,"","",""
12808,"159","","","","","",,0,766,,"","",""
12809,"24","","","","","",,0,680,,"","",""
12810,"35","","","","2-3","",,0,291,,"","",""
12811,"1 А","","","","","",,0,838,,"","",""
27776,"11","","","","","",,0,200,,"","202",""
27777,"2 Г","","","","606","",,0,854,,"","",""
27778,"54","","","","","",,0,550,,"","",""
12815,"96","","","","","",,0,214,,"","",""
27779,"8","","","","416","",,0,585,,"","",""
27780,"34","","","","","",,0,677,,"","",""
12821,"7/11","","","","121","",,0,231,,"","",""
1424,"7","","","1","123 а","",,0,231,,"","",""
12836,"97","","","","","",,0,496,,"цокольный этаж","",""
12844,"10-й км","","","","","",,0,60,,"","",""
12845,"53","","","","","",,0,77,,"","",""
89,"54","","","","","",,0,11,,"","",""
12847,"38","","","","","",,0,665,,"","",""
27781,"40 В","","","","","",,312,2228,,"","",""
27782,"40 В","","","","","",,312,2228,,"","",""
27783,"5","","","","","",,0,620,,"","",""
12848,"26","","","1","","",,0,264,,"","",""
12856,"41","","","","","",,0,369,,"","",""
12860,"4","","","","","",,0,328,,"","",""
12862,"38","5","","","","",,0,454,,"","",""
12865,"26","","","","","",,0,231,,"","",""
12867,"100","","","","","",,0,214,,"","",""
12868,"17 А","","","","","",,0,838,,"","",""
12871,"32","","","","","",,0,491,,"","",""
12872,"15","","","","","",,0,491,,"","",""
12873,"290","","","","","",,0,766,,"","",""
12876,"23","","","","","",,0,663,,"","",""
24321,"12","","","","","",,23,1066,,"","",""
12879,"126","","","","","",,0,1007,,"","",""
12882,"49","","","","","",,0,129,,"","",""
12883,"126","","","","34","",,0,1007,,"","",""
12884,"16","","","","","",,0,643,,"","",""
12885,"2","","","","","",,0,63,,"","",""
12886,"5 А","","","","","",,0,610,,"","",""
12898,"","","","","","",,129,,,"","",""
24322,"3","","","","","",,8,1109,,"","",""
24323,"45","","","","","",,6,1028,,"","",""
12902,"2","","","","","",,0,100,,"","",""
12903,"19","","","","17","",,0,620,,"","",""
12904,"17 Б","","","","","",,0,188,,"","",""
12905,"5","","","3","","",,0,186,,"","",""
5184,"2","","","","","402",,0,744,,"","",""
12532,"46","","","","","",,0,6,,"","",""
24324,"4","","","","","",,7,1054,,"","",""
24325,"63","","","","","",,20,1142,,"","",""
24326,"3","","","","","",,1,1648,,"","",""
12546,"5","","","","","",,0,664,,"","",""
12559,"21 А","","","","","10",,0,454,,"","",""
12560,"49 А","","","","","",,0,376,,"","",""
24327,"5-6","","","","","",,18,1046,,"","",""
12562,"18","","","","714","",,0,314,,"","",""
12563,"56","","","","","",,0,178,,"","",""
12566,"12","","","","","",,0,208,,"","",""
12567,"54","","","","","",,0,225,,"","",""
12568,"19 А","","","","","",,3,1139,,"","",""
12569,"30 А","","","","","",,7,1093,,"","",""
12570,"1","","","","","",,6,1221,,"","",""
12576,"39","","","","","",,0,766,,"","",""
12577,"40","","","2","216","",,0,535,,"","",""
24328,"10","","","","","",,17,1081,,"","",""
12579,"1","","","","","",,0,322,,"","",""
12580,"","","","","","",,152,,,"","",""
12586,"8","","","1","","",,0,188,,"","",""
12587,"19/21","","","","","",,0,515,,"","",""
24329,"2","","","","","",,22,1368,,"","",""
24330,"42","","","","","",,16,1122,,"","",""
24331,"36","","","","","",,12,1024,,"","",""
12597,"90/92","","","","","",,0,675,,"","",""
12598,"9 А","","","","","",,0,465,,"","",""
12600,"41","","","","","",,0,369,,"","",""
12601,"61","","","","","",,0,641,,"","",""
12602,"55","","","","","",,0,641,,"","",""
12603,"24","","","","","",,0,766,,"","",""
12604,"3","","","","","",,364,2060,,"","",""
7468,"79","","","","","",,0,1058,122,"Московский рынок","20",""
24332,"7","","","","","",,13,1603,,"","",""
24333,"15","","","","","",,159,1758,,"","",""
24334,"6","","","","","",,3,1222,,"","",""
6236,"5","","","","","",,0,394,,"","",""
6235,"2/4","","","","","",,0,394,,"","",""
6237,"5","","","","","",,0,186,,"","",""
6239,"28","","","4","","",,0,322,,"","",""
12005,"","","","","","",,0,,,"","",""
11945,"83","","","","","",,0,214,,"","",""
11956,"","","","","","",,0,,,"","",""
24335,"4/6","","","","","",,15,1127,,"","",""
24336,"11","","","","","",,2,1208,,"","",""
24337,"2","","","","","",,14,1035,,"","",""
24378,"171 А","","","","","",,0,535,,"","",""
12221,"58","","","","","",,0,496,,"","",""
12649,"209","","","","","",,0,1155,,"","",""
12651,"2","","","","","",,0,183,,"","",""
12652,"9","","","","","",,0,272,,"","",""
12653,"49","","","","","",,0,129,,"","",""
12654,"4","","","","","",,0,58,,"","",""
26270,"18","","","","","",,0,314,,"","",""
12656,"29 А","","","","","",,0,732,,"","",""
26552,"2","","","","","",,0,79,,"","",""
26553,"2","","","","","",,0,79,,"","",""
12661,"18","","","","","",,0,392,,"","",""
26554,"123","","","","","",,0,180,,"","",""
12663,"113","","","","","",,0,323,,"","",""
12665,"221","","","","","",,0,641,,"","",""
12666,"229","","","","","",,0,535,,"","",""
12667,"75","","","","","",,0,800,,"","",""
26555,"40","","","","12","",,0,200,,"","",""
26556,"3","","","","","",,0,127,,"","",""
12671,"19","","","","","",,0,290,,"","",""
12672,"40","","","3","","",,0,535,,"","",""
12673,"31 А","","","4","","",,0,576,,"","",""
26557,"10","","","","307 а","",,0,1577,,"","",""
12676,"24","","","","","",,0,657,,"","",""
12677,"9","","","","","",,0,932,,"","",""
26558,"3","","","","","",,0,127,,"","",""
26559,"3","","","","","",,0,127,,"","",""
26560,"24","","","","","",,0,58,,"","",""
26561,"10","","","2","","",,0,1577,,"","244",""
26562,"49","","","","","",,0,766,,"","",""
26563,"2","","","","","",,0,436,,"","",""
12537,"71","","","","","",,0,874,,"","",""
26564,"59","","","","","",,0,766,,"","",""
26565,"164","","","","","",,0,515,,"","",""
12542,"64-66","","","","","",,0,438,,"","",""
26567,"","","","","","",,0,60,,"","",""
26568,"40","","","","","",,0,200,,"","",""
12589,"32","","","","","",,0,491,,"","",""
26569,"40","","","","","",,0,200,,"","",""
12593,"8","","","","","",,0,264,,"","",""
12595,"51/59","","","","","",,0,271,,"","",""
12596,"20","","","","","22",,0,722,,"","",""
12605,"34","","","4","430","",,0,677,,"","",""
12606,"17","","","","","",,0,491,,"","",""
12612,"120 А","","","","","",,0,345,,"","","2"
12614,"49 Е","","","","206","",,0,550,,"","",""
12615,"11","","","","","",,0,200,,"","",""
12616,"76","","","","","",,0,292,,"","",""
12617,"1 А","","","","","",,0,237,,"","",""
12621,"3","","","","","",,0,531,,"","",""
12622,"105","","","","","",,0,342,,"","",""
26572,"1 Б","","","","","",,0,715,,"","",""
12626,"30","","","","","",,0,818,,"","",""
12627,"61","","","","","",,0,515,,"","",""
12628,"14","","","","","",,0,138,,"","",""
12629,"2","","","","255","",,0,63,,"","",""
7999,"7 Б","","","","","",,38,1574,,"","",""
12631,"18","","","","","",,0,667,,"","",""
26573,"42","","","","","",,0,818,,"","",""
26574,"68","","","","","",,0,549,,"ор-р — вход со стороны озера","",""
12634,"66","","","","","",,0,1013,,"","",""
12635,"20 В","","","","","",,0,657,,"","",""
26575,"68","","","","","",,0,549,,"","",""
12638,"7","","","","","",,0,429,,"","",""
26576,"14-18","","","","","",,0,902,,"","",""
26577,"33-35","","","","","",,0,515,,"","",""
12641,"","","","","","",,277,,,"","",""
12642,"1","","","","","",,6,1221,,"","",""
12643,"30","","","","","",,38,1664,,"","",""
26578,"17 Б","","","2","","",,0,188,,"","",""
26579,"17/4","","","","","",,0,712,,"","",""
26580,"79","","","","","",,0,549,,"","",""
12687,"14","","","","","420",,0,744,,"","",""
12691,"19","","","","","",,0,892,,"","",""
26587,"150","","","","","",,0,214,,"","",""
12693,"1","","","","","",,0,346,,"","",""
12695,"2","","","","","",,0,528,,"","",""
26588,"150","","","","","",,0,214,,"","",""
12735,"58","","","","","",,0,156,,"","",""
26045,"12","","","2","10","",,0,924,,"","",""
26801,"40","","","","","",,0,535,,"","130",""
26802,"18","","","","456","",,0,314,,"","",""
26803,"41","","","","","",,0,271,,"","",""
12744,"37 А","","","","","",,0,793,,"","",""
12746,"2","","","","","",,0,28,,"","",""
12748,"51","","","","","",,0,504,,"","",""
26804,"3","","","","","",,0,1569,,"","",""
12751,"133 Б","","","","","",,0,535,,"","",""
12754,"133 Б","","","","","",,0,535,,"","",""
26805,"5/9","","","","","",,0,191,,"","",""
12756,"2","","","","108","",,0,183,,"","",""
26857,"248","","","","","",,0,245,,"","",""
12531,"46","","","","","",,0,6,,"","",""
12548,"60","","","","","",,0,902,,"","",""
20262,"13","","","","","",,0,438,,"","",""
26858,"50","","","","","",,0,382,,"","",""
12709,"4","","","","","",,0,378,,"","",""
1677,"75","","","","","",,0,800,,"","",""
20264,"1-7","","","","","",,0,322,,"","",""
12717,"90 Б","","","","","",,0,6,,"","",""
12721,"39 А","","","","","",,0,245,,"","",""
12722,"26 А","","","","","",,0,188,,"","",""
26859,"70 А","","","","","",,0,6,,"","",""
12725,"2","","","","","",,0,664,,"","",""
26860,"12","","","","","",,0,766,,"","",""
12727,"91/93","","","","","",,0,766,,"","",""
12729,"57","","","","","",,0,188,,"","",""
12731,"26","","","","","",,0,901,,"","",""
12733,"18","","","","","",,0,574,,"","",""
12734,"30","","","","","",,0,306,,"пгт Космодемьянского","",""
26861,"7/11","","","","224","",,0,231,,"","",""
12942,"18","","","","307","",,0,314,,"","",""
12943,"19","","","","","",,0,188,,"","",""
12944,"17А","","","","","",,2,1508,,"","",""
26862,"129","","","","","",,0,24,,"","",""
22326,"","","","","","",,0,,,"","",""
26863,"14 А","","","","","",,0,768,,"","",""
12948,"3","","","","","",,1,1919,,"","",""
12949,"3 Б","","","","","",,2,1877,,"","",""
20265,"68 Б","","","","","",,13,1027,,"","",""
20274,"62 Б","","","","","",,0,454,,"","",""
12952,"11","","","","19","",,2,1052,,"","",""
26864,"38","","","","","",,0,64,,"","",""
12954,"18","","","","","",,0,703,,"","",""
12956,"42 Б","","","","","",,0,438,,"","",""
12958,"17 Б","","","2","","",,0,188,,"","",""
12960,"34","","","2","","",,0,677,,"ТЦ Акрополь","",""
26865,"74","","","","","",,0,1577,,"","",""
12963,"133 А, Б","","","","","",,0,535,,"","",""
12964,"2","","","","","",,0,744,,"","",""
12968,"30","","","2","","",,0,818,,"ТРЦ Европа","",""
12970,"119-121","","","","","",,0,438,,"","",""
20283,"3","","","","","",,12,1340,,"","",""
20277,"47","","","","","",,3,1096,,"","",""
12973,"5 А","","","","","",,0,573,,"","",""
