"ORG_ID","FACT_NAME","DATE_POSTED","PROJECT_ID","FROM_ID","SOC_RUBRIC","ACTIVE","MDF_USER","MDF_TIME","AUTHOR_USER","AGENT_ID"
393,"Балтпромснаб ООО",06.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
19379,"Неманский судебный участок мировых судей",06.12.10,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1021
1502,"Караганда",07.08.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
1648,"Промсвязьбанк ОАО Калининградский филиал",14.08.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
20543,"Аптека       ",11.11.11,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
19352,"Храм Ильи Пророка",06.12.10,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1021
19389,"Чистота ",06.12.10,1007,3,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
20544,"Корис",11.11.11,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
615,"Калининградский инновационно-технологический центр",19.06.07,1007,2,3,1,"GTS_ADMIN",11.11.13,"",1013
2150,"Авангард",13.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1007
20545,"Консультант",11.11.11,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
21176,"Спектр безопасности ",24.02.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
1286,"Универсал-Тур",30.07.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
850,"Наташа ",22.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
19391,"Благоустройство МУП ",06.12.10,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
927,"Эксперт-Аудит",26.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1007
1003,"Контакт ЛТД",28.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
725,"Международное такси",20.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
799,"Техновыгода",21.06.07,1007,3,1,1,"GTS_ADMIN",14.11.13,"",
878,"Альфа-Регион ЧОП",25.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
19392,"Георесурс МУП",06.12.10,1007,3,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
19393,"Неманский райавтодор",06.12.10,1007,3,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
1321,"Ока-сервис",31.07.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
1395,"СТС ООО",06.08.07,1007,2,1,1,"GTS_ADMIN",29.01.14,"",1010
2571,"Kazar Сток Центр",21.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
20468,"Центр семьи и детства",03.11.11,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1007
2445,"Мир гидравлики",19.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
1996,"КРТ",12.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
24168,"Черника",05.11.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
3698,"Комсомольская правда-Калининград",17.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
20470,"Алтеза",03.11.11,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
2223,"Левша ",14.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
24170,"Global Medical Service ООО",05.11.13,1007,2,1,1,"GTS_ADMIN",20.12.13,"GTS_ADMIN",1008
3790,"Ковры",18.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
24172,"Участковые пункты полиции отдела полиции №1",05.11.13,1007,3,2,1,"GTS_ADMIN",13.11.13,"GTS_ADMIN",
22345,"PostMost",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
3320,"Специальный отдел ЗАГС Калининградской области",09.10.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1022
3842,"АС сервис-центр",20.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
2974,"Магазин упаковочных материалов",29.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
1074,"ПОЧТЭК ООО",06.07.07,1007,2,3,1,"GTS_ADMIN",29.01.14,"",1022
22346,"Янтарь  ",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
2730,"Электротовары магазин",24.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
2812,"Балтмоторс ГК",25.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
19126,"Василек Детский сад",26.11.10,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
19142,"Администрация МО Зеленоградский район",27.11.10,1007,3,2,1,"GTS_ADMIN",18.12.13,"GTS_ADMIN",
3498,"Симбия Инженерная фирма",13.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
19145,"Фотограф Людмила Джуринская",27.11.10,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1003
22347,"Конфетка",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
22348,"Башмачник",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
4251,"№26 Центр развития ребёнка — детский сад",25.10.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1022
4404,"№99 Детский сад",26.10.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1010
22349,"Девора ООО",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
3919,"№18 Лицей",22.10.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1011
4424,"Стейк-хаус",26.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
22350,"Альянс-Риелт",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
4085,"СДЮСШОР №7 по теннису и настольному теннису",24.10.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1022
5023,"Бриллиант",01.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
19146,"Кредоуспех",27.11.10,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
21434,"Трансрегион ООО",18.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
4739,"Экстрадент",31.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
4952,"Балтийская государственная академия рыбопромыслового флота",01.11.07,1007,2,2,1,"GTS_ADMIN",10.02.14,"",1007
19408,"Весновское сельское поселение",07.12.10,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
19409,"Добровольское сельское поселение",07.12.10,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
21435,"Высота-Кёнигсберг ООО",18.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
3998,"№45 Средняя общеобразовательная школа",22.10.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1022
23873,"Азимут",03.10.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
4209,"№14 Центр развития ребёнка — детский сад",25.10.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
3945,"№26 Средняя общеобразовательная школа",22.10.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1022
23874,"Орис-Профи",03.10.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
23875,"Флот-кадры",03.10.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
21439,"Северное Сияние ООО",18.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
19410,"Совет депутатов Алексеевского сельского поселения",07.12.10,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
20447,"Запморфлот ООО",02.11.11,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1004
23876,"Совет депутатов Правдинского района",03.10.13,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
21438,"Ремакс ООО",18.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
19407,"Краснознаменское городское поселение",07.12.10,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
16262,"Исток Центр социальной помощи семье и детям",24.12.09,1007,2,2,1,"GTS_ADMIN",11.11.13,"ВАЛЯ",1011
5481,"Славская РЭС",09.11.07,1007,3,2,1,"GTS_ADMIN",11.11.13,"",
21180,"Доброход",07.03.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
5650,"Обособленное подразделение госпиталя войсковой части 65411",10.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
16261,"Маленькая страна Детский дом-интернат",24.12.09,1007,2,2,1,"GTS_ADMIN",11.11.13,"ВАЛЯ",1007
21181,"RUBICON",07.03.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
22093,"ТАСЛ Групп",29.11.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
23217,"Семья Студия",11.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
5231,"Церковь Пресвятой Богородицы",05.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1021
5376,"Центр социальной адаптации для лиц без определенного места жительства и занятия",07.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
5424,"Ведическая наука и технология Махариши",08.11.07,1007,2,3,1,"GTS_ADMIN",11.11.13,"",1022
19505,"Зауберкайт",07.12.10,1007,2,1,1,"GTS_ADMIN",18.12.13,"GTS_ADMIN",1011
6338,"Росприроднадзор по КО Управление Федеральной службы по надзору в сфере природопользования ",13.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
23218,"Студия парикмахерского искусства",11.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
3053,"Калининградский экспресс",01.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
6456,"Органный зал",14.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
23219,"Студия стрижки домашних животных",11.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
23220,"Счастливый малыш Детский развивающий центр",11.06.13,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
6405,"Отрадное Детский пульмонологический санаторий",13.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1021
23467,"Салон на Москвина",27.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
16260,"Аистенок Детский дом-интернат",24.12.09,1007,2,2,1,"GTS_ADMIN",11.11.13,"ВАЛЯ",1007
23466,"Ремонт бытовой техники ",27.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
16265,"Радуга Социальный приют для детей и подростков",24.12.09,1007,3,2,1,"GTS_ADMIN",11.11.13,"ВАЛЯ",
16267,"Надежда Социальный приют для детей и подростков",24.12.09,1007,2,2,1,"GTS_ADMIN",11.11.13,"ВАЛЯ",1010
23468,"Гермес ООО",27.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
19265,"Агентство по охране, воспроизводству и использованию объектов животного мира и лесов Калининградской области",01.12.10,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1007
23469,"СД Видео",27.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
19148,"Новое Видение",27.11.10,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
23470,"Мир закона ООО",27.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
23471,"Инфотурист",27.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
7684,"Гараж +",29.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
19150,"Мягкая мебель",27.11.10,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
19151,"Юмор FM",27.11.10,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
17362,"Булыко Л.Ю. ИП",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
6742,"Янтарная Легенда Ювелирный салон",21.11.07,1007,2,1,1,"GTS_ADMIN",29.01.14,"",1010
23472,"Arkama Rus",27.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
22351,"Felicita",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
7251,"Аристократ плюс",26.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
6532,"Центр временного содержания несовершеннолетних правонарушителей",14.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
19210,"Визовый центр Италии",30.11.10,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1007
19212,"ЗАПТРАНССАНЭПИДСЕРВИС",30.11.10,1007,2,3,1,"GTS_ADMIN",12.11.13,"GTS_ADMIN",1022
22352,"Марианна",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
17366,"Господа офицеры",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
22353,"Виконт",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
22354,"Алюр",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
8508,"Алгува",03.12.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
22355,"Городская оконная служба",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
7835,"Перспективы нового века",29.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
18329,"Золотое сердце",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
18334,"Романовские родники",,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
24187,"Масла, аккумуляторы",07.11.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
7994,"Лужок Народный ресторан",30.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
8659,"Низовская средняя общеобразовательная школа",04.12.07,1007,1,2,1,"GTS_ADMIN",11.11.13,"",
22357,"Элен ",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
22358,"Автомечта",26.02.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
24188,"Автоцентр Кардан   ",08.11.13,1007,2,1,1,"GTS_ADMIN",29.01.14,"GTS_ADMIN",1013
6593,"Железнодорожный вокзал г. Черняховска",19.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
7509,"Стальлюкс",28.11.07,1007,2,1,1,"GTS_ADMIN",29.01.14,"",1007
20336,"Психотерапевтический центр Хайруллина Сергея Халифовича",28.10.11,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
8225,"Королева Луиза",01.12.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
22200,"Грюнвальд Тракс ООО",24.01.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
8798,"Балтика  ",05.12.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
10016,"Рыбный клуб",02.06.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
8462,"Балтийские офисные технологии",03.12.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
9009,"СНОБ (Специализированное независимое оценочное бюро)",06.12.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
9128,"Дис.Конт Независимая консультационно-аудиторская фирма",06.12.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
22201,"Сканбалт Трейлер ООО",24.01.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
7281,"Косметология ООО",26.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
22202,"Автотерминал",24.01.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
9090,"Налоговый советник ООО",06.12.07,1007,2,1,1,"GTS_ADMIN",04.02.14,"",1010
22203,"Балтавтомаз",24.01.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
22484,"Американская мебель",08.04.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
9749,"ЛимоБалт ООО",07.04.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
23221,"Талмуд",11.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
23222,"Тахограф-Центр Калининград",11.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
17872,"Умничка Школа раннего развития ребенка",,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
10236,"Ваша мебель",23.06.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
23223,"Твоё свадебное платье",11.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
23224,"Термопара",11.06.13,1007,4,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
11270,"Золотой мастер",18.09.08,1007,2,1,1,"GTS_ADMIN",12.11.13,"",1022
23225,"Технология очистки воды",11.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
23226,"Текстилькомплект ВК",11.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
7247,"Континенталь",26.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
23227,"Теплометалл консорциум сервис",11.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
10861,"Мебель из Голландии",04.08.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
23228,"Теплый сезон",11.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
23229,"Термопара39",11.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
23281,"Шик&Блеск",17.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
10981,"Балтийский ТД",22.08.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
23231,"Техно-Сити ООО",11.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
23282,"Штайн и партнёры",17.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
23283,"Шторкин дом",17.06.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1011
20814,"Отделения почтовой связи Гурьевского МР",25.11.11,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
20815,"Отделение почтовой связи Пионерского ГО",25.11.11,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
20816,"Отделения почтовой связи Янтарного ГО",25.11.11,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
20817,"Отделение почтовой связи Ладушкинского ГО",25.11.11,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
11772,"O'key-Сервис",30.09.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
20818,"Отделение почтовой связи Мамоновского ГО",25.11.11,1007,3,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
9497,"Балтийская Металлургическая Компания Гипермаркет металла",08.12.07,1007,2,1,1,"GTS_ADMIN",29.01.14,"",1022
11650,"Административно-техническая инспекция Правительства Калининградской области",25.09.08,1007,2,2,1,"GTS_ADMIN",18.12.13,"",1022
18892,"Центр непрерывного образования",17.11.10,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1007
11606,"Посольство Латвийской республики",25.09.08,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
18893,"Гусевский политехнический техникум",17.11.10,1007,4,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
11810,"Мастер-мебель",01.10.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
11939,"Бином Юридический бухгалтерский центр",08.10.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
24192,"Консул-Аудит",11.11.13,1007,2,1,1,"GTS_ADMIN",05.02.14,"GTS_ADMIN",1008
12150,"PRO Sushi",21.10.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
19184,"Гарант-Строй",29.11.10,1007,3,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
613,"Телепорт-Янтарь ЗАО",19.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
21405,"Бушуев Д.А. ИП",15.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1007
20473,"Малыш",03.11.11,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
1301,"Висмант",30.07.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
19185,"Лимико",29.11.10,1007,3,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
10130,"Интеркарго",10.06.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
20865,"Управление по взаимодействию с территориальными органами федеральных органов исполнительной власти Правительства Калининградской области",30.11.11,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
3592,"Мегаполис ТЦ",15.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
2748,"Митос",24.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
2919,"Балтсвет",28.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
3010,"Ленточные пилы",29.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
21406,"Реус ООО",15.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
21407,"Татьяна ООО",15.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
54,"Городской телефонный справочник",26.05.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
859,"Кобра Группа Компаний ООО ЧОП",22.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
2111,"Бонжорно",13.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
1494,"Окна-двери",07.08.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
957,"Брандмауэр ООО",26.06.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
23585,"Ермакова И.П. ИП",23.08.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
21409,"Центр Абразивов Калининградский филиал ООО",15.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1013
1115,"Аттика-ЛС",13.07.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
21410,"Руток ООО",15.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1008
23588,"Калининградский центр соционики и современных психотехнологий",23.08.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
21492,"Эксперт-Электроникс",29.06.12,1007,3,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",
2264,"Галактика-Калининград",17.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
2366,"Помпея",18.09.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1022
2482,"ФОТОСТУДИЯ",19.09.07,1007,2,1,1,"GTS_ADMIN",29.01.14,"",1013
5013,"Антарес",01.11.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
23587,"Калининградский симфонический оркестр",23.08.13,1007,2,2,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
21493,"Фортуна ООО",29.06.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
5436,"Исправительная колония №13 ФКУ УФСИН РФ по КО",08.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
3983,"MANGO",22.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
23589,"Калининградское областное общество пчеловодов",23.08.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
4308,"МК-Тандем",26.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
5364,"НЕДОЗВОН/Экстренная психологическая помощь в кризисных ситуациях",07.11.07,1006,2,1,0,"GTS_ADMIN",20.11.12,"",1010
5411,"Яблоко Российская объединенная демократическая партия Калининградское региональное отделение",08.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1013
5649,"Военно-морской клинический госпиталь Балтийского флота ФГУ 1409",10.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
21657,"Бельё для всей семьи",27.07.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
9780,"Великан Мужская одежда больших размеров",07.04.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
9830,"Сити-Фитнес",11.04.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
9878,"Компания проектного финансирования",07.05.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
21658,"Амбар Холл",27.07.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
21659,"Зоомир",27.07.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
10259,"Спайдер компьютерс",24.06.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1008
21660,"Калининградский кадровый центр",27.07.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
10689,"Мапилаб ООО",25.07.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
11091,"Ягуар ЧОП ООО",03.09.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
11377,"БИО-Калининград",22.09.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
21661,"Абрикос Рекламно-производственная фирма",27.07.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
21662,"Патентный поверенный России Бакряшова Т.Н.",27.07.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
10496,"Бар Магазин Сервис",14.07.08,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
5269,"Молодежный",06.11.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
3555,"КлисКо",15.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1013
21664,"Территориальный фонд геологической информации по Северо-Западному федеральному округу (ТФГИ) ФГУ",27.07.12,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1010
3692,"Калининградские дома",17.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
4035,"Гоциан",24.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
4206,"№13 Детский сад",25.10.07,1007,2,2,1,"GTS_ADMIN",11.11.13,"",1007
4489,"Abloy",27.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
4122,"Виргис",24.10.07,1007,2,1,1,"GTS_ADMIN",11.11.13,"",1010
23607,"Лазурный берег",23.08.13,1007,2,1,1,"GTS_ADMIN",11.11.13,"GTS_ADMIN",1022
